Lemma,Nombre d'apparitions,Frequence d'apparition
ik,27,0.0596
een,18,0.03974
gij,13,0.0287
mijn,13,0.0287
ne,11,0.02428
zijn,10,0.02208
hebben,10,0.02208
al,9,0.01987
hij,8,0.01766
in,8,0.01766
de,7,0.01545
van,7,0.01545
zij,5,0.01104
haar,4,0.00883
om,4,0.00883
eer,4,0.00883
hoofd,4,0.00883
willen,4,0.00883
op,4,0.00883
niet,4,0.00883
als,4,0.00883
en,4,0.00883
het,4,0.00883
zien,3,0.00662
al+de,3,0.00662
te,3,0.00662
deze,3,0.00662
die,3,0.00662
geen,3,0.00662
huis,3,0.00662
vervreemden,3,0.00662
met,3,0.00662
tot,3,0.00662
vet,2,0.00442
roepen,2,0.00442
gaan,2,0.00442
hoop,2,0.00442
goed,2,0.00442
hood,2,0.00442
zonder,2,0.00442
zaak,2,0.00442
geven,2,0.00442
zo,2,0.00442
hand,2,0.00442
hoeder,2,0.00442
hier,2,0.00442
je,2,0.00442
door,2,0.00442
onder,2,0.00442
voor,2,0.00442
heilig,2,0.00442
buik,2,0.00442
kant,2,0.00442
dan,2,0.00442
beneder,2,0.00442
eed,2,0.00442
ook,2,0.00442
uit,2,0.00442
gelijk,2,0.00442
alzo,2,0.00442
hangen,2,0.00442
bewaren,2,0.00442
altijd,2,0.00442
elk,1,0.00221
briest,1,0.00221
wezen,1,0.00221
kwellen,1,0.00221
veld,1,0.00221
bezweken,1,0.00221
water,1,0.00221
wijken,1,0.00221
zoemen,1,0.00221
roof,1,0.00221
jong,1,0.00221
eel,1,0.00221
eeuw,1,0.00221
os,1,0.00221
bevrijd,1,0.00221
rezen,1,0.00221
asa,1,0.00221
uitlezen,1,0.00221
niemand,1,0.00221
het+zijn,1,0.00221
omstelen,1,0.00221
tegen,1,0.00221
muil,1,0.00221
hulpig,1,0.00221
strijd,1,0.00221
kalf,1,0.00221
wagen,1,0.00221
popen,1,0.00221
geweld,1,0.00221
jegens,1,0.00221
ave,1,0.00221
vat,1,0.00221
zieden,1,0.00221
hitte,1,0.00221
boos,1,0.00221
voet,1,0.00221
steken,1,0.00221
lijden,1,0.00221
groot,1,0.00221
zaal,1,0.00221
wel,1,0.00221
tellen,1,0.00221
bloot,1,0.00221
mismaakt,1,0.00221
nijder,1,0.00221
snood,1,0.00221
roks,1,0.00221
nood,1,0.00221
elende,1,0.00221
klaren,1,0.00221
du,1,0.00221
sterk,1,0.00221
keren,1,0.00221
aasten,1,0.00221
helpen+te,1,0.00221
verzeren,1,0.00221
ziel,1,0.00221
aanstoot,1,0.00221
smaak,1,0.00221
moeten,1,0.00221
dragen,1,0.00221
leek,1,0.00221
ooi,1,0.00221
smelt,1,0.00221
hart,1,0.00221
zulk,1,0.00221
versteken,1,0.00221
het+in,1,0.00221
inwangen,1,0.00221
kracht,1,0.00221
som,1,0.00221
aansten,1,0.00221
ringen,1,0.00221
oud,1,0.00221
tong,1,0.00221
kleven,1,0.00221
aan,1,0.00221
kaak,1,0.00221
stellen,1,0.00221
sterven,1,0.00221
binden,1,0.00221
geraken,1,0.00221
de+hond,1,0.00221
meest,1,0.00221
beminnen,1,0.00221
naakt,1,0.00221
cesseren,1,0.00221
achten,1,0.00221
gevoenen,1,0.00221
thessarlijk,1,0.00221
geslacht,1,0.00221
dat+men,1,0.00221
macht,1,0.00221
exauteren,1,0.00221
wij,1,0.00221
voorvader,1,0.00221
uw,1,0.00221
nu,1,0.00221
funderen,1,0.00221
daar,1,0.00221
presenteren,1,0.00221
tedanegerig,1,0.00221
moed,1,0.00221
fier,1,0.00221
ontvlieden,1,0.00221
de+waand,1,0.00221
bestuiter,1,0.00221
gij+zijn,1,0.00221
hocannes,1,0.00221
nacht,1,0.00221
geheel,1,0.00221
waarom,1,0.00221
gij+hebben,1,0.00221
toch,1,0.00221
verlaten,1,0.00221
nog,1,0.00221
gunnen,1,0.00221
hulp,1,0.00221
zuchten,1,0.00221
klagen,1,0.00221
och,1,0.00221
eeuwelijk,1,0.00221
doen,1,0.00221
isaal,1,0.00221
dagelijks,1,0.00221
mede,1,0.00221
verantwoorden,1,0.00221
bede,1,0.00221
rusten,1,0.00221
stede,1,0.00221
enig,1,0.00221
beschamen,1,0.00221
ever,1,0.00221
zeggen,1,0.00221
verheffen,1,0.00221
boven,1,0.00221
schrijven,1,0.00221
eerloos,1,0.00221
hocandes,1,0.00221
zijn+gij,1,0.00221
merken,1,0.00221
kan,1,0.00221
beginnen,1,0.00221
zogen,1,0.00221
borst,1,0.00221
trekken,1,0.00221
bezwaren,1,0.00221
baardmoorte,1,0.00221
baren,1,0.00221
gemoed,1,0.00221
verklaren,1,0.00221
tijd,1,0.00221
gehand,1,0.00221
hoog,1,0.00221
beseffen,1,0.00221
het+vast,1,0.00221
kwaan,1,0.00221
betrouwen,1,0.00221
mens,1,0.00221
have,1,0.00221
worm,1,0.00221
vauw,1,0.00221
aa,1,0.00221
drek,1,0.00221
man,1,0.00221
vrouw,1,0.00221
zwelgen,1,0.00221
versmaden,1,0.00221
het+zien,1,0.00221
aldus,1,0.00221
staan,1,0.00221
geracht,1,0.00221
bespotten,1,0.00221
zaan,1,0.00221
achtde+het,1,0.00221
de+van,1,0.00221
behoeden,1,0.00221
