Lemma,Nombre d'apparitions,Frequence d'apparition
eten,5,0.04545
mijn,5,0.04545
de,5,0.04545
edel,4,0.03636
ik,4,0.03636
een,4,0.03636
eer,3,0.02727
lief,3,0.02727
klaar,3,0.02727
van,2,0.01818
haar,2,0.01818
heer,2,0.01818
kool,2,0.01818
al,2,0.01818
eren,2,0.01818
fijn,2,0.01818
en,1,0.00909
houden+het,1,0.00909
heel,1,0.00909
mond,1,0.00909
rouw,1,0.00909
jachtje,1,0.00909
huis,1,0.00909
zullen,1,0.00909
zij,1,0.00909
altijd,1,0.00909
houwen,1,0.00909
hoor,1,0.00909
uw,1,0.00909
ederie,1,0.00909
hekeren,1,0.00909
rond,1,0.00909
ook,1,0.00909
jonkvrouw,1,0.00909
vriendschijns,1,0.00909
aan,1,0.00909
kuis,1,0.00909
hier,1,0.00909
na,1,0.00909
fraai,1,0.00909
grond,1,0.00909
maagdje,1,0.00909
ontvangen,1,0.00909
dit,1,0.00909
beminnen,1,0.00909
cristalinus,1,0.00909
schenken,1,0.00909
om,1,0.00909
jongeling,1,0.00909
het,1,0.00909
meisje,1,0.00909
hebben,1,0.00909
willen,1,0.00909
kroos,1,0.00909
brengen,1,0.00909
eind,1,0.00909
n,1,0.00909
vreugdelijk,1,0.00909
ijden,1,0.00909
zingen,1,0.00909
glazen,1,0.00909
wel,1,0.00909
toe,1,0.00909
drinken,1,0.00909
mei,1,0.00909
hand,1,0.00909
bruin,1,0.00909
oogst,1,0.00909
blinken,1,0.00909
ooi,1,0.00909
als,1,0.00909
lustig,1,0.00909
houden,1,0.00909
elk,1,0.00909
kuiken,1,0.00909
heffen,1,0.00909
