Lemma,Nombre d'apparitions,Frequence d'apparition
ik,6,0.03571
een,6,0.03571
gij,5,0.02976
niet,4,0.02381
aan,4,0.02381
deze,4,0.02381
de,3,0.01786
ne,3,0.01786
hard,3,0.01786
mijn,3,0.01786
zij,2,0.0119
eten,2,0.0119
met,2,0.0119
eer,2,0.0119
al,2,0.0119
duister,2,0.0119
hij,2,0.0119
hangen,2,0.0119
moeten,2,0.0119
haten,2,0.0119
het,2,0.0119
in,2,0.0119
spelen,1,0.00595
mede,1,0.00595
daarteren+de,1,0.00595
akket,1,0.00595
wolk,1,0.00595
het+of,1,0.00595
branden,1,0.00595
waarder,1,0.00595
lusten,1,0.00595
hoofd,1,0.00595
roeken,1,0.00595
beeld,1,0.00595
horentas,1,0.00595
vertonk,1,0.00595
woning,1,0.00595
men,1,0.00595
hebben,1,0.00595
droef,1,0.00595
dan,1,0.00595
oplopen,1,0.00595
tolk,1,0.00595
vol,1,0.00595
houden,1,0.00595
varen,1,0.00595
mimpheis,1,0.00595
opgelden,1,0.00595
ontrouw,1,0.00595
adieu,1,0.00595
worden,1,0.00595
wij,1,0.00595
gebeuren,1,0.00595
et,1,0.00595
haag,1,0.00595
geween,1,0.00595
enzagen,1,0.00595
vrucht,1,0.00595
treuren,1,0.00595
zo,1,0.00595
zijn,1,0.00595
verdweren,1,0.00595
handsch,1,0.00595
horpheus,1,0.00595
glas,1,0.00595
voor,1,0.00595
luster,1,0.00595
hururas,1,0.00595
hood,1,0.00595
weer,1,0.00595
misklond,1,0.00595
emma,1,0.00595
en,1,0.00595
a,1,0.00595
eind,1,0.00595
oom,1,0.00595
gemeed,1,0.00595
geschrei,1,0.00595
naar,1,0.00595
eren,1,0.00595
paties,1,0.00595
heerwijl,1,0.00595
ei,1,0.00595
dor,1,0.00595
bladies,1,0.00595
knabbeld,1,0.00595
gardier,1,0.00595
uw,1,0.00595
ja,1,0.00595
jammeren,1,0.00595
droevig,1,0.00595
het+getakt,1,0.00595
veltwaart,1,0.00595
te,1,0.00595
gereed,1,0.00595
ammer,1,0.00595
eine,1,0.00595
begaan,1,0.00595
watersproom,1,0.00595
stranden,1,0.00595
lijf,1,0.00595
horen+zij,1,0.00595
vrij,1,0.00595
hoegen,1,0.00595
meer,1,0.00595
hoeden,1,0.00595
besterven,1,0.00595
o,1,0.00595
johannes,1,0.00595
trouw,1,0.00595
derven,1,0.00595
vrezen,1,0.00595
tak,1,0.00595
op,1,0.00595
bij,1,0.00595
ik+vragen,1,0.00595
tierelaar,1,0.00595
maken,1,0.00595
tam,1,0.00595
horen,1,0.00595
dier,1,0.00595
willen,1,0.00595
staan,1,0.00595
stil,1,0.00595
minnaar,1,0.00595
