Lemma,Nombre d'apparitions,Frequence d'apparition
de,15,0.05618
ne,11,0.0412
ik,11,0.0412
willen,9,0.03371
bloem,8,0.02996
op,8,0.02996
lief,8,0.02996
met,8,0.02996
schoon,8,0.02996
zijn,8,0.02996
ontvangen,7,0.02622
staan,7,0.02622
mijn,7,0.02622
mei,7,0.02622
komen,6,0.02247
gij,6,0.02247
al,6,0.02247
hart,5,0.01873
een,5,0.01873
adieu,5,0.01873
in,4,0.01498
door,3,0.01124
zo,3,0.01124
te,3,0.01124
vinden,2,0.00749
baat,2,0.00749
tot,2,0.00749
troost,2,0.00749
laten,2,0.00749
zien,2,0.00749
die,2,0.00749
gij+leggen,2,0.00749
hoe,2,0.00749
deze,2,0.00749
uw,2,0.00749
minne,2,0.00749
straal,1,0.00375
jeugd,1,0.00375
deugd,1,0.00375
al+de,1,0.00375
sterk,1,0.00375
hood,1,0.00375
keizerin,1,0.00375
tijd,1,0.00375
attervilgen,1,0.00375
moeten,1,0.00375
dat,1,0.00375
dikwijls,1,0.00375
dan,1,0.00375
negeen,1,0.00375
onrust,1,0.00375
zullen,1,0.00375
ander,1,0.00375
wereld,1,0.00375
beeld,1,0.00375
geen,1,0.00375
waard,1,0.00375
wonen,1,0.00375
ei,1,0.00375
erg,1,0.00375
binnen,1,0.00375
verblijden,1,0.00375
doen,1,0.00375
ediu,1,0.00375
vijf,1,0.00375
zin,1,0.00375
spannen,1,0.00375
kroon,1,0.00375
weten,1,0.00375
wijd,1,0.00375
zoet,1,0.00375
uit+de,1,0.00375
lusten,1,0.00375
welgedaan,1,0.00375
doch,1,0.00375
fijn,1,0.00375
vrouw,1,0.00375
lieflijk,1,0.00375
choon,1,0.00375
venster,1,0.00375
te+uw,1,0.00375
ontwaken,1,0.00375
steken,1,0.00375
droom,1,0.00375
vast,1,0.00375
gapen,1,0.00375
gij+het+ik,1,0.00375
rozebloem,1,0.00375
slapen,1,0.00375
nu,1,0.00375
rusten,1,0.00375
open,1,0.00375
zingen,1,0.00375
ster,1,0.00375
mogen,1,0.00375
nachtegaal,1,0.00375
fier,1,0.00375
troon,1,0.00375
lichten,1,0.00375
zij,1,0.00375
klaar,1,0.00375
ie,1,0.00375
venstertje,1,0.00375
springen,1,0.00375
aarde,1,0.00375
dringen,1,0.00375
wolk,1,0.00375
dag,1,0.00375
licht,1,0.00375
om,1,0.00375
weer,1,0.00375
