Lemma,Nombre d'apparitions,Frequence d'apparition
het,12,0.05195
ne,10,0.04329
zijn,9,0.03896
een,6,0.02597
in,6,0.02597
de,6,0.02597
al,5,0.02165
vreugde,5,0.02165
eten,4,0.01732
haar,4,0.01732
die,4,0.01732
hart,3,0.01299
zien,3,0.01299
hij,3,0.01299
met,3,0.01299
op,3,0.01299
zij,3,0.01299
niet,3,0.01299
te,3,0.01299
et,3,0.01299
als,2,0.00866
uit,2,0.00866
eer,2,0.00866
voedsel,2,0.00866
recht,2,0.00866
o,2,0.00866
opgang,2,0.00866
aards,2,0.00866
bij,2,0.00866
door,2,0.00866
leven,2,0.00866
van,2,0.00866
dat,2,0.00866
meer,2,0.00866
dan,1,0.00433
beduiden,1,0.00433
ander,1,0.00433
oog,1,0.00433
schijnen,1,0.00433
best,1,0.00433
voor,1,0.00433
vluchtig,1,0.00433
niets,1,0.00433
vlug,1,0.00433
iet,1,0.00433
geven,1,0.00433
vrugelaam,1,0.00433
staag,1,0.00433
gemoed,1,0.00433
om,1,0.00433
goed,1,0.00433
grondeloos,1,0.00433
hood,1,0.00433
lustig,1,0.00433
acht,1,0.00433
victorie,1,0.00433
vast,1,0.00433
diizendam,1,0.00433
dood,1,0.00433
breken+het,1,0.00433
hoeden,1,0.00433
schande,1,0.00433
doch,1,0.00433
fleking,1,0.00433
schat,1,0.00433
wonen,1,0.00433
gevad,1,0.00433
hoofd,1,0.00433
elof,1,0.00433
horen,1,0.00433
nevel,1,0.00433
vruidegrade,1,0.00433
stadig,1,0.00433
maken,1,0.00433
ook,1,0.00433
dag,1,0.00433
nacht,1,0.00433
jaar,1,0.00433
eeuwig,1,0.00433
och,1,0.00433
strijd,1,0.00433
kommer,1,0.00433
overtogen,1,0.00433
en,1,0.00433
lam,1,0.00433
hopen,1,0.00433
men,1,0.00433
wat,1,0.00433
elaia,1,0.00433
schijn,1,0.00433
schoon,1,0.00433
aardscheid,1,0.00433
doen,1,0.00433
deugd,1,0.00433
aan,1,0.00433
vangen,1,0.00433
zowus,1,0.00433
roeken,1,0.00433
flikker,1,0.00433
ealof,1,0.00433
na,1,0.00433
kort,1,0.00433
jeugd,1,0.00433
jong,1,0.00433
jeugden,1,0.00433
groot,1,0.00433
heerlijk,1,0.00433
haat,1,0.00433
ontstoen,1,0.00433
stro,1,0.00433
luchtig,1,0.00433
zullen,1,0.00433
voortroven,1,0.00433
herlang,1,0.00433
vinden,1,0.00433
vergaan,1,0.00433
haasten,1,0.00433
ijdelheid,1,0.00433
laten,1,0.00433
paaiement,1,0.00433
zich,1,0.00433
gaarde,1,0.00433
wisbeken,1,0.00433
hier,1,0.00433
olie,1,0.00433
vlam,1,0.00433
hebben,1,0.00433
bestadig,1,0.00433
waarde,1,0.00433
prijzen,1,0.00433
gij,1,0.00433
af,1,0.00433
rook,1,0.00433
tram,1,0.00433
heten,1,0.00433
straak,1,0.00433
glorie,1,0.00433
eellijk,1,0.00433
vergroot,1,0.00433
