Lemma,Nombre d'apparitions,Frequence d'apparition
de,6,0.0531
zijn,4,0.0354
van,4,0.0354
jaar,3,0.02655
dit,3,0.02655
voegen,3,0.02655
vernoegen,2,0.0177
dat,2,0.0177
deze,2,0.0177
wij,2,0.0177
haten,2,0.0177
hebben,2,0.0177
mogen,2,0.0177
in,2,0.0177
zorg,2,0.0177
vriendschap,2,0.0177
dag,2,0.0177
bij,2,0.0177
men,2,0.0177
na,2,0.0177
als,2,0.0177
geschieden,2,0.0177
eer,1,0.00885
geen,1,0.00885
ondervinden,1,0.00885
ja,1,0.00885
zowel,1,0.00885
hangen,1,0.00885
voorzienig,1,0.00885
dis,1,0.00885
haar,1,0.00885
toch,1,0.00885
misschien,1,0.00885
bieden,1,0.00885
vrede,1,0.00885
genoegen,1,0.00885
morgen,1,0.00885
eten,1,0.00885
eder,1,0.00885
een,1,0.00885
gemaken,1,0.00885
dus,1,0.00885
voor,1,0.00885
voorbaar,1,0.00885
ne,1,0.00885
bevrijd,1,0.00885
het,1,0.00885
leven,1,0.00885
heugelijk,1,0.00885
huis,1,0.00885
welvaard,1,0.00885
vloeien,1,0.00885
ee,1,0.00885
gunst,1,0.00885
apperspoering,1,0.00885
hier,1,0.00885
voorspoed,1,0.00885
altoos,1,0.00885
bloeien,1,0.00885
telg,1,0.00885
aanwinnen,1,0.00885
het+ij,1,0.00885
vrolijk,1,0.00885
uur,1,0.00885
elk,1,0.00885
eil,1,0.00885
gil,1,0.00885
vreugde,1,0.00885
tand,1,0.00885
gij,1,0.00885
.,1,0.00885
noch,1,0.00885
veel,1,0.00885
duren,1,0.00885
ik,1,0.00885
eilen,1,0.00885
zich,1,0.00885
al,1,0.00885
tot,1,0.00885
verdriet,1,0.00885
