Lemma,Nombre d'apparitions,Frequence d'apparition
ik,19,0.09794
een,14,0.07216
zijn,10,0.05155
bij,7,0.03608
elk,6,0.03093
mijn,5,0.02577
al,4,0.02062
kok,4,0.02062
daar,3,0.01546
et,3,0.01546
hij,3,0.01546
wat,3,0.01546
op,3,0.01546
de,3,0.01546
zullen,3,0.01546
eten,3,0.01546
in,3,0.01546
ander,2,0.01031
blij,2,0.01031
haar,2,0.01031
kind,2,0.01031
heppelen,2,0.01031
om,2,0.01031
roepen,2,0.01031
even,2,0.01031
komen,2,0.01031
lief,2,0.01031
hier,2,0.01031
te,2,0.01031
vrij,2,0.01031
uit,2,0.01031
reizen,2,0.01031
gaan,2,0.01031
afdoen,2,0.01031
erbeel,2,0.01031
liefkoortij,2,0.01031
koken,2,0.01031
wijf,2,0.01031
arderig,2,0.01031
vrouw,2,0.01031
verstelen,1,0.00515
getachte,1,0.00515
genoegen,1,0.00515
hapa,1,0.00515
verhalen,1,0.00515
spinnen,1,0.00515
schandaar,1,0.00515
mild,1,0.00515
dat,1,0.00515
nieuw,1,0.00515
geen,1,0.00515
ja,1,0.00515
altijd,1,0.00515
staan,1,0.00515
vermaken,1,0.00515
stad,1,0.00515
ezelschap,1,0.00515
sparen,1,0.00515
reisiger,1,0.00515
zaak,1,0.00515
vreemd,1,0.00515
liegen,1,0.00515
door,1,0.00515
gans,1,0.00515
leugen,1,0.00515
brengen,1,0.00515
krijgen,1,0.00515
wedervaren,1,0.00515
gemak,1,0.00515
leven,1,0.00515
haten,1,0.00515
vreugde,1,0.00515
die,1,0.00515
verwegen,1,0.00515
land,1,0.00515
huis+te,1,0.00515
vinden,1,0.00515
en,1,0.00515
vriend,1,0.00515
gij,1,0.00515
eer,1,0.00515
erheidigen,1,0.00515
schik,1,0.00515
schandaarn,1,0.00515
geven,1,0.00515
springen,1,0.00515
mee,1,0.00515
hapen,1,0.00515
zien,1,0.00515
het,1,0.00515
vragen,1,0.00515
haag,1,0.00515
