Lemma,Nombre d'apparitions,Frequence d'apparition
zijn,8,0.05797
een,7,0.05072
ne,5,0.03623
gij,5,0.03623
ik,5,0.03623
in,4,0.02899
als,4,0.02899
uw,3,0.02174
hebben,3,0.02174
te,3,0.02174
ook,3,0.02174
geen,3,0.02174
niet,3,0.02174
ziel,3,0.02174
gunst,2,0.01449
hart,2,0.01449
het,2,0.01449
van,2,0.01449
zij,2,0.01449
rusten,2,0.01449
vinden,2,0.01449
hees,2,0.01449
de,2,0.01449
kunnen,2,0.01449
voor,1,0.00725
eer+het+held,1,0.00725
gemak,1,0.00725
hangen,1,0.00725
begeren,1,0.00725
alleen,1,0.00725
zo,1,0.00725
lusten,1,0.00725
lastig,1,0.00725
beminnen,1,0.00725
versterken,1,0.00725
pak,1,0.00725
daar,1,0.00725
werken,1,0.00725
wonderlijk,1,0.00725
blijdschap,1,0.00725
geven,1,0.00725
zwaarst,1,0.00725
nood,1,0.00725
hij,1,0.00725
ons,1,0.00725
kracht,1,0.00725
en,1,0.00725
leven,1,0.00725
et,1,0.00725
midden,1,0.00725
erk,1,0.00725
eten,1,0.00725
haar,1,0.00725
mogen,1,0.00725
bij,1,0.00725
mijn,1,0.00725
verblijden,1,0.00725
kok,1,0.00725
gevoelen,1,0.00725
tegen,1,0.00725
heden,1,0.00725
vrees,1,0.00725
gevaar,1,0.00725
koken,1,0.00725
al,1,0.00725
wel,1,0.00725
wreed,1,0.00725
maar,1,0.00725
hier,1,0.00725
wijken,1,0.00725
terstond,1,0.00725
bezwijken,1,0.00725
derven,1,0.00725
of,1,0.00725
leggen,1,0.00725
groot,1,0.00725
pijn,1,0.00725
gedurig,1,0.00725
sterven,1,0.00725
onder,1,0.00725
list,1,0.00725
nergens,1,0.00725
dood,1,0.00725
