Lemma,Nombre d'apparitions,Frequence d'apparition
gij,18,0.04932
een,15,0.0411
lopen,13,0.03562
zij,10,0.0274
zijn,10,0.0274
nu,9,0.02466
van,8,0.02192
hij,8,0.02192
hebben,7,0.01918
met,7,0.01918
haar,7,0.01918
op,7,0.01918
vrij,6,0.01644
haat,6,0.01644
voort,6,0.01644
rondom,6,0.01644
klaar,6,0.01644
meis,6,0.01644
ik,5,0.0137
alhier,5,0.0137
ander,5,0.0137
arm,5,0.0137
aldaar,5,0.0137
de,5,0.0137
het,5,0.0137
neer,5,0.0137
lat,5,0.0137
dit,4,0.01096
aal,4,0.01096
te,4,0.01096
hand,4,0.01096
zo,3,0.00822
mee,3,0.00822
nemen,3,0.00822
heen,3,0.00822
of,3,0.00822
waar,3,0.00822
aa,3,0.00822
weten,2,0.00548
ook,2,0.00548
ruim,2,0.00548
werk,2,0.00548
mede,2,0.00548
jaar,2,0.00548
moeder,2,0.00548
al,2,0.00548
tot,2,0.00548
bruid,2,0.00548
in,2,0.00548
vluchten,2,0.00548
toe,2,0.00548
zenden,2,0.00548
daar,2,0.00548
tijd,2,0.00548
handgeten,2,0.00548
dan,2,0.00548
willen,2,0.00548
veel,1,0.00274
die,1,0.00274
houden,1,0.00274
oud,1,0.00274
worden,1,0.00274
hart,1,0.00274
toch,1,0.00274
verleggen,1,0.00274
uw,1,0.00274
klucht,1,0.00274
beminnen,1,0.00274
voor,1,0.00274
gekek,1,0.00274
als,1,0.00274
wel,1,0.00274
ne,1,0.00274
eer,1,0.00274
het+zijn,1,0.00274
drinken,1,0.00274
gat,1,0.00274
lief,1,0.00274
klinken,1,0.00274
schijf,1,0.00274
overluid,1,0.00274
lieden,1,0.00274
hangen,1,0.00274
liefling,1,0.00274
zaam,1,0.00274
het+om,1,0.00274
dag,1,0.00274
eens,1,0.00274
spijt,1,0.00274
eil,1,0.00274
zingen,1,0.00274
besluiten,1,0.00274
zullen,1,0.00274
vergeten,1,0.00274
alzo,1,0.00274
lijden,1,0.00274
doen,1,0.00274
mei,1,0.00274
vermaken,1,0.00274
gij+het,1,0.00274
en,1,0.00274
wat,1,0.00274
hier,1,0.00274
a's1al,1,0.00274
vriend,1,0.00274
geen,1,0.00274
paar,1,0.00274
echt,1,0.00274
dezelfde,1,0.00274
minnaar,1,0.00274
kant,1,0.00274
ja,1,0.00274
gij+hij,1,0.00274
:,1,0.00274
negen,1,0.00274
laten,1,0.00274
daaraf,1,0.00274
ontlopen,1,0.00274
bewaren,1,0.00274
streng,1,0.00274
af,1,0.00274
elden,1,0.00274
achttien,1,0.00274
loop,1,0.00274
twee,1,0.00274
o,1,0.00274
raken,1,0.00274
zotten,1,0.00274
deze,1,0.00274
a's1aal,1,0.00274
bereiden,1,0.00274
klocht,1,0.00274
minstrekken,1,0.00274
door,1,0.00274
verleiden,1,0.00274
kort,1,0.00274
a,1,0.00274
haten+hij,1,0.00274
zoeken,1,0.00274
dat,1,0.00274
verkiezen,1,0.00274
bemind,1,0.00274
een+te,1,0.00274
uit,1,0.00274
christus,1,0.00274
handgijt,1,0.00274
huwelijk,1,0.00274
