Lemma,Nombre d'apparitions,Frequence d'apparition
gij,17,0.08901
eten,8,0.04188
worden,6,0.03141
de,5,0.02618
een,5,0.02618
zijn,4,0.02094
hebben,4,0.02094
in,3,0.01571
geen,3,0.01571
eer,3,0.01571
nu,3,0.01571
dat,3,0.01571
niet,3,0.01571
uw,3,0.01571
zo,3,0.01571
goud,2,0.01047
maar,2,0.01047
haasten,2,0.01047
kond,2,0.01047
verzaden,2,0.01047
om,2,0.01047
zullen,2,0.01047
het,2,0.01047
tot,2,0.01047
doen,2,0.01047
geld,2,0.01047
gemeen,1,0.00524
verleggen,1,0.00524
voor,1,0.00524
vergeven,1,0.00524
klompen,1,0.00524
stenen,1,0.00524
rouw,1,0.00524
dat+ermeest,1,0.00524
welk,1,0.00524
bedrijven,1,0.00524
mee,1,0.00524
lompen,1,0.00524
hier,1,0.00524
daar,1,0.00524
na,1,0.00524
verkrijgen,1,0.00524
zeer,1,0.00524
waar,1,0.00524
beter,1,0.00524
op,1,0.00524
slecht,1,0.00524
jongerend,1,0.00524
denken,1,0.00524
zwaar,1,0.00524
plaag,1,0.00524
zij,1,0.00524
rood,1,0.00524
wel,1,0.00524
iet,1,0.00524
en,1,0.00524
tand,1,0.00524
tegen,1,0.00524
bestellen,1,0.00524
vallen,1,0.00524
besmetten,1,0.00524
te,1,0.00524
wijn,1,0.00524
dragen,1,0.00524
de+heer,1,0.00524
hand,1,0.00524
met,1,0.00524
houden,1,0.00524
geruidheid,1,0.00524
brood,1,0.00524
haten,1,0.00524
groot,1,0.00524
raken,1,0.00524
hels,1,0.00524
lopen,1,0.00524
ieder,1,0.00524
gaan,1,0.00524
goed,1,0.00524
hee,1,0.00524
verkopen,1,0.00524
eil,1,0.00524
men+zien,1,0.00524
hoor,1,0.00524
poel,1,0.00524
zenden+zij,1,0.00524
et,1,0.00524
ne,1,0.00524
braak,1,0.00524
uit,1,0.00524
ziel,1,0.00524
dikmaals,1,0.00524
hij,1,0.00524
maken,1,0.00524
al,1,0.00524
oud,1,0.00524
geven,1,0.00524
overgierend,1,0.00524
gewal,1,0.00524
idua,1,0.00524
hoe,1,0.00524
beden,1,0.00524
zulk,1,0.00524
begeren,1,0.00524
gierigheid,1,0.00524
kunnen,1,0.00524
over,1,0.00524
gene,1,0.00524
hater,1,0.00524
imbert,1,0.00524
herde,1,0.00524
honger,1,0.00524
hopen,1,0.00524
houd,1,0.00524
horen,1,0.00524
schaa,1,0.00524
strekken,1,0.00524
alleen,1,0.00524
je,1,0.00524
overwegen,1,0.00524
bee,1,0.00524
genaken,1,0.00524
lid,1,0.00524
