Lemma,Nombre d'apparitions,Frequence d'apparition
de,10,0.06452
zijn,8,0.05161
dag,5,0.03226
een,4,0.02581
in,4,0.02581
gij,4,0.02581
hij,4,0.02581
niet,4,0.02581
ik,4,0.02581
jongeling,3,0.01935
van,3,0.01935
ie,2,0.0129
laten,2,0.0129
gaan,2,0.0129
op,2,0.0129
-,2,0.0129
slapen,2,0.0129
zij,2,0.0129
lief,2,0.0129
hebben,2,0.0129
ne,2,0.0129
mijn,2,0.0129
zo,2,0.0129
dat,2,0.0129
verborgen,2,0.0129
en,2,0.0129
eten,2,0.0129
weer,1,0.00645
trekken,1,0.00645
hoog,1,0.00645
vrouw,1,0.00645
komen,1,0.00645
roos,1,0.00645
vaal,1,0.00645
noch,1,0.00645
avond+de,1,0.00645
je,1,0.00645
tin,1,0.00645
ik+hoeden,1,0.00645
liggen,1,0.00645
zien,1,0.00645
nimmer,1,0.00645
gij+zullen,1,0.00645
el,1,0.00645
eind,1,0.00645
tot,1,0.00645
as,1,0.00645
of,1,0.00645
asa,1,0.00645
wild,1,0.00645
ginder,1,0.00645
werpen+zij,1,0.00645
c,1,0.00645
sleutel,1,0.00645
de+te,1,0.00645
dringen,1,0.00645
wolk,1,0.00645
daar,1,0.00645
noordwaarts,1,0.00645
ver,1,0.00645
hart,1,0.00645
speer,1,0.00645
na,1,0.00645
zijn+het,1,0.00645
allerliefste,1,0.00645
haat,1,0.00645
schipmee,1,0.00645
nu,1,0.00645
hachter,1,0.00645
scheiden,1,0.00645
node,1,0.00645
rood,1,0.00645
hoe,1,0.00645
wie,1,0.00645
eer,1,0.00645
dunken,1,0.00645
schoon,1,0.00645
willen,1,0.00645
vingerlijn,1,0.00645
zullen,1,0.00645
vangen,1,0.00645
gij+hebben,1,0.00645
arm,1,0.00645
ontspringen,1,0.00645
hier,1,0.00645
maken,1,0.00645
mede,1,0.00645
schild,1,0.00645
lijf,1,0.00645
schenken,1,0.00645
aan,1,0.00645
wijf,1,0.00645
ramsalijk,1,0.00645
ik+melden,1,0.00645
melden,1,0.00645
gij+houden,1,0.00645
vinden,1,0.00645
