Lemma,Nombre d'apparitions,Frequence d'apparition
een,8,0.05333
ne,7,0.04667
mijn,6,0.04
ik,6,0.04
de,5,0.03333
hebben,4,0.02667
uit,3,0.02
vrucht,3,0.02
deze,3,0.02
voor,2,0.01333
hoofd,2,0.01333
genieten,2,0.01333
pijn,2,0.01333
mogen,2,0.01333
dat,2,0.01333
van,2,0.01333
misdaad,1,0.00667
eran+winnen,1,0.00667
hoeden,1,0.00667
genade,1,0.00667
dood,1,0.00667
hangen,1,0.00667
hij,1,0.00667
generen,1,0.00667
ransoon,1,0.00667
aantelen,1,0.00667
schuld,1,0.00667
nood,1,0.00667
bestelen,1,0.00667
beter,1,0.00667
bloeden,1,0.00667
vlees,1,0.00667
haast,1,0.00667
het,1,0.00667
lijden,1,0.00667
ie,1,0.00667
daar,1,0.00667
blijden,1,0.00667
hemel,1,0.00667
et,1,0.00667
eerst,1,0.00667
e,1,0.00667
spijs,1,0.00667
hij+het+hij,1,0.00667
door,1,0.00667
als,1,0.00667
overvlieten,1,0.00667
hart,1,0.00667
zo,1,0.00667
haten,1,0.00667
vermanen,1,0.00667
hulp,1,0.00667
wij,1,0.00667
tot,1,0.00667
ieder,1,0.00667
arbeid,1,0.00667
maand,1,0.00667
de+van,1,0.00667
hondag,1,0.00667
bezitten,1,0.00667
brand,1,0.00667
goed,1,0.00667
troon,1,0.00667
ziel,1,0.00667
onbedaagd,1,0.00667
los,1,0.00667
hoe,1,0.00667
glorificeren,1,0.00667
komen,1,0.00667
blij,1,0.00667
hemelrijk,1,0.00667
ont,1,0.00667
aanschijn,1,0.00667
nu,1,0.00667
uw,1,0.00667
haar,1,0.00667
nemen,1,0.00667
bitter,1,0.00667
rusten,1,0.00667
erschijnen,1,0.00667
dag,1,0.00667
zullen,1,0.00667
eer,1,0.00667
in,1,0.00667
dit,1,0.00667
verdriet,1,0.00667
brengen,1,0.00667
die,1,0.00667
niet,1,0.00667
ook,1,0.00667
hitte,1,0.00667
grouwenaam,1,0.00667
.,1,0.00667
ja,1,0.00667
verlossen,1,0.00667
zijn,1,0.00667
gedachtig,1,0.00667
niemand,1,0.00667
al,1,0.00667
erfenis,1,0.00667
eeuwig,1,0.00667
lang,1,0.00667
zij,1,0.00667
gevangenis,1,0.00667
sluiten,1,0.00667
aemilius,1,0.00667
paradijs,1,0.00667
