Lemma,Nombre d'apparitions,Frequence d'apparition
gij,12,0.0531
een,8,0.0354
hij,6,0.02655
ik,6,0.02655
uw,5,0.02212
als,5,0.02212
dat,5,0.02212
met,4,0.0177
de,4,0.0177
hoon,4,0.0177
van,4,0.0177
tot,4,0.0177
zijn,3,0.01327
droef,3,0.01327
na,3,0.01327
ziel,3,0.01327
bij,3,0.01327
eten,3,0.01327
o,3,0.01327
te,3,0.01327
komen,3,0.01327
zien,2,0.00885
al,2,0.00885
huis,2,0.00885
toen,2,0.00885
op,2,0.00885
leven,2,0.00885
lijden,2,0.00885
leiden,2,0.00885
zwak,2,0.00885
het,2,0.00885
reus,2,0.00885
laten,2,0.00885
rouw,2,0.00885
ook,2,0.00885
och,1,0.00442
mijn,1,0.00442
troost,1,0.00442
behaal,1,0.00442
.,1,0.00442
noch,1,0.00442
verhuwen,1,0.00442
wonder,1,0.00442
aas,1,0.00442
vlijm,1,0.00442
dood,1,0.00442
houden,1,0.00442
sterven,1,0.00442
schijnen,1,0.00442
wel,1,0.00442
swijme,1,0.00442
bleek,1,0.00442
in,1,0.00442
tweede,1,0.00442
smart,1,0.00442
hart,1,0.00442
woord,1,0.00442
rekken,1,0.00442
hels,1,0.00442
gestadig,1,0.00442
zwaren,1,0.00442
maken,1,0.00442
vreedkoorn,1,0.00442
hemel,1,0.00442
behoef,1,0.00442
denken,1,0.00442
mede,1,0.00442
ne,1,0.00442
hopen,1,0.00442
benauwen,1,0.00442
hoeden,1,0.00442
deze,1,0.00442
horen,1,0.00442
zelf,1,0.00442
dan,1,0.00442
jefen,1,0.00442
naam,1,0.00442
nu,1,0.00442
n,1,0.00442
veel,1,0.00442
dragen,1,0.00442
allerboost,1,0.00442
dus,1,0.00442
vallen,1,0.00442
verblinden,1,0.00442
worden,1,0.00442
hand,1,0.00442
aarde,1,0.00442
kruipen,1,0.00442
zacht,1,0.00442
orende,1,0.00442
zwaard,1,0.00442
scherp,1,0.00442
elai,1,0.00442
hoog,1,0.00442
uit,1,0.00442
inwendig,1,0.00442
hebben,1,0.00442
meer,1,0.00442
dit,1,0.00442
moeten,1,0.00442
baat,1,0.00442
toch,1,0.00442
zondaar,1,0.00442
zondig,1,0.00442
ee,1,0.00442
bitter,1,0.00442
vierde,1,0.00442
:,1,0.00442
ario,1,0.00442
hoeder,1,0.00442
verachten,1,0.00442
elia,1,0.00442
zwaar,1,0.00442
eel,1,0.00442
staan,1,0.00442
open,1,0.00442
dikwijl,1,0.00442
krijgen,1,0.00442
lucht,1,0.00442
mond,1,0.00442
bebloeden,1,0.00442
kort,1,0.00442
asem,1,0.00442
mroevist,1,0.00442
heel,1,0.00442
zweet,1,0.00442
druppel,1,0.00442
haan,1,0.00442
storten,1,0.00442
neer,1,0.00442
straat,1,0.00442
kind,1,0.00442
lief,1,0.00442
menigmal,1,0.00442
hoe,1,0.00442
elatius,1,0.00442
alvaria,1,0.00442
bevrij,1,0.00442
