Lemma,Nombre d'apparitions,Frequence d'apparition
gij,8,0.04167
een,7,0.03646
zijn,7,0.03646
uw,5,0.02604
zij,4,0.02083
oog,4,0.02083
de,4,0.02083
in,4,0.02083
ook,3,0.01562
ne,3,0.01562
niet,3,0.01562
hebben,3,0.01562
zullen,3,0.01562
balk,3,0.01562
o,3,0.01562
door,3,0.01562
splinter,3,0.01562
uit,2,0.01042
hij,2,0.01042
houden,2,0.01042
eerst,2,0.01042
vergeven,2,0.01042
dan,2,0.01042
naast,2,0.01042
willen,2,0.01042
baat,2,0.01042
het,2,0.01042
moeten,2,0.01042
roeder,2,0.01042
als,2,0.01042
haten,1,0.00521
eten,1,0.00521
geen,1,0.00521
bedriegen,1,0.00521
huis,1,0.00521
daar,1,0.00521
schalk,1,0.00521
voor,1,0.00521
ide,1,0.00521
pult,1,0.00521
schuldigen,1,0.00521
zijden+gij,1,0.00521
hoe,1,0.00521
togen,1,0.00521
elf,1,0.00521
eesten,1,0.00521
helen,1,0.00521
groot,1,0.00521
haasten,1,0.00521
zelf,1,0.00521
zich,1,0.00521
goed,1,0.00521
et,1,0.00521
roem,1,0.00521
gemoed,1,0.00521
van,1,0.00521
rein,1,0.00521
je,1,0.00521
bespien,1,0.00521
fei,1,0.00521
veilig,1,0.00521
besluiten,1,0.00521
tonen,1,0.00521
ech,1,0.00521
scheidelijk,1,0.00521
onverstaan,1,0.00521
ie,1,0.00521
rekken,1,0.00521
wond,1,0.00521
eester,1,0.00521
grond,1,0.00521
te,1,0.00521
erpen,1,0.00521
achten,1,0.00521
leiden,1,0.00521
prijzen,1,0.00521
oordeel,1,0.00521
geraagd,1,0.00521
bedrijven,1,0.00521
al,1,0.00521
hoeden,1,0.00521
ja,1,0.00521
schuld,1,0.00521
ander,1,0.00521
roemen,1,0.00521
verdoemen,1,0.00521
gewis,1,0.00521
hoofd,1,0.00521
geduld,1,0.00521
even,1,0.00521
op,1,0.00521
leven,1,0.00521
anders,1,0.00521
oordelen,1,0.00521
ader,1,0.00521
trouwhortig,1,0.00521
barmhartig,1,0.00521
mens,1,0.00521
arm,1,0.00521
met,1,0.00521
gehoopt,1,0.00521
eer,1,0.00521
weer,1,0.00521
wezen,1,0.00521
knecht,1,0.00521
gracht,1,0.00521
geraken,1,0.00521
iet,1,0.00521
beide,1,0.00521
ander+de,1,0.00521
blinde,1,0.00521
hangen,1,0.00521
geschieden,1,0.00521
weten,1,0.00521
vol,1,0.00521
gij+hullen,1,0.00521
meten,1,0.00521
mee,1,0.00521
waar,1,0.00521
hand,1,0.00521
vlieden,1,0.00521
doch,1,0.00521
de+eigen,1,0.00521
deer,1,0.00521
maat,1,0.00521
bezien,1,0.00521
