Lemma,Nombre d'apparitions,Frequence d'apparition
gij,20,0.04914
ik,12,0.02948
hij,12,0.02948
zijn,11,0.02703
uw,11,0.02703
een,10,0.02457
.,7,0.0172
met,6,0.01474
doen,6,0.01474
vol,6,0.01474
al,5,0.01229
elk,5,0.01229
ne,5,0.01229
hebben,4,0.00983
meest,4,0.00983
eer,4,0.00983
zij,4,0.00983
niet,4,0.00983
en,4,0.00983
van,4,0.00983
willen,3,0.00737
tijd,3,0.00737
als,3,0.00737
de,3,0.00737
zoeken,3,0.00737
in,3,0.00737
hoog,3,0.00737
bij,3,0.00737
zonder,3,0.00737
worden,2,0.00491
die,2,0.00491
o,2,0.00491
je,2,0.00491
eten,2,0.00491
deugd,2,0.00491
dat,2,0.00491
vlieden,2,0.00491
horen,2,0.00491
proeven,2,0.00491
liefde,2,0.00491
haten,2,0.00491
hard,2,0.00491
druk,2,0.00491
om,2,0.00491
te,2,0.00491
leed,2,0.00491
angstig,2,0.00491
huis,2,0.00491
misprijzen,1,0.00246
het+in,1,0.00246
genezen,1,0.00246
even,1,0.00246
sterven,1,0.00246
het,1,0.00246
volk,1,0.00246
schoot,1,0.00246
hoogheid,1,0.00246
steken,1,0.00246
kwaadhaad,1,0.00246
wonen,1,0.00246
uitlezen,1,0.00246
het+zijn,1,0.00246
gerezen,1,0.00246
johannes,1,0.00246
schijn,1,0.00246
hier,1,0.00246
dagelijks,1,0.00246
brood,1,0.00246
adie,1,0.00246
du+roemen,1,0.00246
pisen,1,0.00246
treuren,1,0.00246
ader,1,0.00246
recht,1,0.00246
twist,1,0.00246
aanschouwen,1,0.00246
om+het,1,0.00246
houwen,1,0.00246
erdrikken,1,0.00246
wee,1,0.00246
nu,1,0.00246
strijden,1,0.00246
bloot,1,0.00246
eroder+boeden,1,0.00246
nood,1,0.00246
klein,1,0.00246
vechten,1,0.00246
tegen,1,0.00246
groot,1,0.00246
tijgen,1,0.00246
dood,1,0.00246
doen+gij,1,0.00246
vrezen,1,0.00246
tersecht,1,0.00246
prins,1,0.00246
uit,1,0.00246
getoten,1,0.00246
ie,1,0.00246
klaar,1,0.00246
oudheid,1,0.00246
kranke,1,0.00246
zeer,1,0.00246
hangen,1,0.00246
vervloegen,1,0.00246
vinden,1,0.00246
bedriegen,1,0.00246
schijnsel,1,0.00246
liegen,1,0.00246
nemen,1,0.00246
man,1,0.00246
mijn,1,0.00246
keren,1,0.00246
na,1,0.00246
geen,1,0.00246
verhogen,1,0.00246
te+derdrukken,1,0.00246
macht,1,0.00246
verspoon,1,0.00246
adieu,1,0.00246
wereld,1,0.00246
kost,1,0.00246
leer,1,0.00246
kunnen,1,0.00246
zee,1,0.00246
duren,1,0.00246
zullen,1,0.00246
verstoren,1,0.00246
mond,1,0.00246
vrij,1,0.00246
vermogen,1,0.00246
geven,1,0.00246
doch,1,0.00246
loren,1,0.00246
hand,1,0.00246
gebuur,1,0.00246
vlucht,1,0.00246
hoon,1,0.00246
het+hart,1,0.00246
verschuwen,1,0.00246
zich,1,0.00246
ontogen,1,0.00246
werpen,1,0.00246
wij,1,0.00246
te+de,1,0.00246
neer,1,0.00246
jongheid,1,0.00246
brouwen,1,0.00246
mits,1,0.00246
veel,1,0.00246
liggen,1,0.00246
verdrijven,1,0.00246
leggen+gij,1,0.00246
naamdim,1,0.00246
het+leven,1,0.00246
ook,1,0.00246
laten,1,0.00246
helpen,1,0.00246
en+het,1,0.00246
ontgeldigheid,1,0.00246
rijkdom,1,0.00246
behoeven,1,0.00246
:,1,0.00246
lof,1,0.00246
plegen,1,0.00246
boeve,1,0.00246
weelde,1,0.00246
baren,1,0.00246
bedroeven,1,0.00246
edrog,1,0.00246
schijnen,1,0.00246
alk,1,0.00246
trouwelijk,1,0.00246
blijven,1,0.00246
lief,1,0.00246
jehanaar,1,0.00246
leggen,1,0.00246
kwellen,1,0.00246
bidden,1,0.00246
vrede,1,0.00246
beven,1,0.00246
strijd,1,0.00246
hoop,1,0.00246
aankleven,1,0.00246
sturen,1,0.00246
brengen,1,0.00246
knaag,1,0.00246
sneven,1,0.00246
snel,1,0.00246
eind,1,0.00246
verheffen,1,0.00246
erpen,1,0.00246
onder,1,0.00246
alzo,1,0.00246
kort,1,0.00246
lusten,1,0.00246
oud,1,0.00246
smeken,1,0.00246
listig,1,0.00246
kunnen+du,1,0.00246
troeven,1,0.00246
eer+helde,1,0.00246
vijn,1,0.00246
ergeren,1,0.00246
schrijn,1,0.00246
roven,1,0.00246
van+de,1,0.00246
min,1,0.00246
behagen,1,0.00246
vervast,1,0.00246
bouwen,1,0.00246
loon,1,0.00246
bedroefd,1,0.00246
rouw,1,0.00246
vals,1,0.00246
mogen,1,0.00246
meer,1,0.00246
betrouwen,1,0.00246
haar,1,0.00246
schie,1,0.00246
verblijden,1,0.00246
deze,1,0.00246
klagen,1,0.00246
versagen,1,0.00246
pijnen,1,0.00246
staan,1,0.00246
loven,1,0.00246
begeven,1,0.00246
toeven,1,0.00246
hart,1,0.00246
medicijn,1,0.00246
vrek,1,0.00246
loven+gij,1,0.00246
baden,1,0.00246
elen,1,0.00246
gulzigar,1,0.00246
oprecht,1,0.00246
gebraden,1,0.00246
kwaai,1,0.00246
toeverlaat,1,0.00246
eerraat,1,0.00246
schenken,1,0.00246
wijnen,1,0.00246
vroom,1,0.00246
drinken,1,0.00246
venijnen,1,0.00246
trouw,1,0.00246
