Lemma,Nombre d'apparitions,Frequence d'apparition
zijn,12,0.06667
een,8,0.04444
het,5,0.02778
eten,5,0.02778
zij,4,0.02222
al,4,0.02222
te,4,0.02222
hij,4,0.02222
willen,4,0.02222
dat,4,0.02222
men,3,0.01667
maken,3,0.01667
hangen,3,0.01667
wat,3,0.01667
eer,2,0.01111
dus,2,0.01111
zullen,2,0.01111
goed,2,0.01111
of,2,0.01111
toe,2,0.01111
de,2,0.01111
doen,2,0.01111
als,2,0.01111
houden,2,0.01111
in,2,0.01111
hebben,2,0.01111
bekomen,1,0.00556
en,1,0.00556
mee,1,0.00556
ernst,1,0.00556
ongerechtig,1,0.00556
hoor,1,0.00556
kwijt,1,0.00556
belagelijk,1,0.00556
ik,1,0.00556
lusten,1,0.00556
horen,1,0.00556
tijd,1,0.00556
niet,1,0.00556
gelden,1,0.00556
arbeid,1,0.00556
spil,1,0.00556
wie,1,0.00556
verderf,1,0.00556
helpen,1,0.00556
iemand,1,0.00556
beroepen,1,0.00556
bekwaamheid,1,0.00556
brengen,1,0.00556
kind,1,0.00556
leren,1,0.00556
uw,1,0.00556
gij,1,0.00556
achten,1,0.00556
op,1,0.00556
hier,1,0.00556
juder,1,0.00556
spieden,1,0.00556
genade,1,0.00556
zeer,1,0.00556
hoe,1,0.00556
nimmer,1,0.00556
iet,1,0.00556
ee,1,0.00556
ergers,1,0.00556
waar,1,0.00556
tegen,1,0.00556
met,1,0.00556
ieder,1,0.00556
sparen,1,0.00556
af,1,0.00556
o,1,0.00556
schik,1,0.00556
de+te,1,0.00556
krom,1,0.00556
recht,1,0.00556
dikke,1,0.00556
moeten,1,0.00556
passen,1,0.00556
naar,1,0.00556
brandhout,1,0.00556
haten,1,0.00556
ier,1,0.00556
staaf,1,0.00556
bakchout,1,0.00556
wassen,1,0.00556
allerlei,1,0.00556
groot,1,0.00556
ergens,1,0.00556
timmerheid,1,0.00556
geen,1,0.00556
voegen,1,0.00556
dienen,1,0.00556
zagen,1,0.00556
haar,1,0.00556
plank,1,0.00556
geraken,1,0.00556
spoor,1,0.00556
buiten,1,0.00556
handsch,1,0.00556
anders,1,0.00556
best,1,0.00556
keur,1,0.00556
beleggen,1,0.00556
wijsheid,1,0.00556
nergens,1,0.00556
hond,1,0.00556
onderscheiden,1,0.00556
dit,1,0.00556
genoegen,1,0.00556
vinden,1,0.00556
elk,1,0.00556
rooi,1,0.00556
wijs,1,0.00556
tot,1,0.00556
ontberen,1,0.00556
