Lemma,Nombre d'apparitions,Frequence d'apparition
ik,27,0.0989
hebben,13,0.04762
dijn,10,0.03663
en,9,0.03297
hij,7,0.02564
niet,6,0.02198
mijn,6,0.02198
gij,6,0.02198
de,5,0.01832
zij,5,0.01832
in,5,0.01832
hoofd,5,0.01832
een,4,0.01465
houden,4,0.01465
al,4,0.01465
zijn,4,0.01465
du,4,0.01465
toe,4,0.01465
ook,3,0.01099
eten,3,0.01099
gaan,3,0.01099
hangen,3,0.01099
geven,3,0.01099
horen,3,0.01099
hoede,2,0.00733
wel,2,0.00733
hond,2,0.00733
hand,2,0.00733
mogen,2,0.00733
laten,2,0.00733
die,2,0.00733
noch,2,0.00733
daar,2,0.00733
iet,2,0.00733
van,2,0.00733
als,2,0.00733
loven,2,0.00733
helpen,2,0.00733
heffen,1,0.00366
talen,1,0.00366
dienen,1,0.00366
vermoeden,1,0.00366
sieren,1,0.00366
belijden,1,0.00366
hille,1,0.00366
na,1,0.00366
zin,1,0.00366
lief,1,0.00366
goed,1,0.00366
het,1,0.00366
achten,1,0.00366
zoeken,1,0.00366
god,1,0.00366
beminnen,1,0.00366
bewaren,1,0.00366
kwaad,1,0.00366
doen,1,0.00366
ne,1,0.00366
eifen,1,0.00366
heerstlijk,1,0.00366
deze,1,0.00366
tijd,1,0.00366
hoeden,1,0.00366
acht,1,0.00366
haten,1,0.00366
getaat,1,0.00366
het+in,1,0.00366
mrucht,1,0.00366
eva,1,0.00366
bestandig,1,0.00366
eind,1,0.00366
wenen,1,0.00366
amas,1,0.00366
hof,1,0.00366
vollengen,1,0.00366
haag,1,0.00366
echar,1,0.00366
heerstelijk,1,0.00366
affcheiden,1,0.00366
eer+hof,1,0.00366
laar,1,0.00366
hardheid,1,0.00366
ja,1,0.00366
leiden,1,0.00366
of,1,0.00366
haasten,1,0.00366
verderven,1,0.00366
opgaan,1,0.00366
hemel,1,0.00366
door,1,0.00366
groot,1,0.00366
toen,1,0.00366
beslijk,1,0.00366
haan,1,0.00366
recht,1,0.00366
huwenkij,1,0.00366
uit,1,0.00366
(&heb,1,0.00366
ontgaan,1,0.00366
breken,1,0.00366
ede,1,0.00366
heide,1,0.00366
haar,1,0.00366
dank,1,0.00366
beiden,1,0.00366
jarom,1,0.00366
keer,1,0.00366
dag,1,0.00366
boven,1,0.00366
willen,1,0.00366
hoog,1,0.00366
men+vangen,1,0.00366
erin+huizen,1,0.00366
ie,1,0.00366
bidden,1,0.00366
vrij,1,0.00366
maken,1,0.00366
dragen,1,0.00366
blij,1,0.00366
afslaan,1,0.00366
zullen,1,0.00366
henadig,1,0.00366
zo,1,0.00366
verlaten,1,0.00366
zeer,1,0.00366
heerst,1,0.00366
jezus,1,0.00366
hoon,1,0.00366
vat,1,0.00366
te+elechoef,1,0.00366
enwegvlieden,1,0.00366
liggen,1,0.00366
zijn+het,1,0.00366
de+zavel,1,0.00366
bezwaren,1,0.00366
vlijtig,1,0.00366
ander,1,0.00366
