Lemma,Nombre d'apparitions,Frequence d'apparition
zij,5,0.04673
haar,5,0.04673
de,4,0.03738
wel,4,0.03738
hij,3,0.02804
gij,3,0.02804
zijn,3,0.02804
wij,2,0.01869
fier,2,0.01869
troot,2,0.01869
ook,2,0.01869
een,2,0.01869
willen,2,0.01869
kunst,1,0.00935
tracht,1,0.00935
schoonheid,1,0.00935
gewoon,1,0.00935
het,1,0.00935
verleiden,1,0.00935
te,1,0.00935
eminnen,1,0.00935
ergerstig,1,0.00935
liom,1,0.00935
beschreien,1,0.00935
haast,1,0.00935
zullen,1,0.00935
oot,1,0.00935
toon,1,0.00935
minnen,1,0.00935
laten,1,0.00935
hard,1,0.00935
verwinnen,1,0.00935
wachten,1,0.00935
belonen,1,0.00935
o,1,0.00935
herderin,1,0.00935
troostheid,1,0.00935
dullen,1,0.00935
geenzinde,1,0.00935
verschoning,1,0.00935
ie,1,0.00935
doof,1,0.00935
ja,1,0.00935
dood,1,0.00935
trouw,1,0.00935
te+de,1,0.00935
schoon,1,0.00935
naar,1,0.00935
ieder,1,0.00935
geboren,1,0.00935
vier,1,0.00935
hoeden,1,0.00935
sconamier,1,0.00935
bekoren,1,0.00935
kunnen,1,0.00935
em,1,0.00935
voor,1,0.00935
je,1,0.00935
stil,1,0.00935
zwijgen,1,0.00935
of,1,0.00935
besturen,1,0.00935
tong,1,0.00935
hand,1,0.00935
teugel,1,0.00935
aanminnenig,1,0.00935
moed,1,0.00935
door,1,0.00935
al,1,0.00935
tot,1,0.00935
wand,1,0.00935
enog,1,0.00935
geenzzins,1,0.00935
haren+hij,1,0.00935
zede,1,0.00935
maria,1,0.00935
merdaan,1,0.00935
te+wel,1,0.00935
bekennen,1,0.00935
ik,1,0.00935
min,1,0.00935
