Lemma,Nombre d'apparitions,Frequence d'apparition
gij,7,0.06796
zullen,7,0.06796
el,6,0.05825
een,4,0.03883
niet,4,0.03883
fraai,3,0.02913
ook,3,0.02913
bij,2,0.01942
daar,2,0.01942
die,2,0.01942
dan,2,0.01942
ik,2,0.01942
doen,2,0.01942
aan,2,0.01942
mond,2,0.01942
zij,2,0.01942
of,2,0.01942
vereren,1,0.00971
toe,1,0.00971
naam,1,0.00971
hebben,1,0.00971
dunken,1,0.00971
zullen+er,1,0.00971
eens,1,0.00971
kuis,1,0.00971
op,1,0.00971
haar,1,0.00971
rood,1,0.00971
zullen+zij,1,0.00971
om,1,0.00971
liefde,1,0.00971
te,1,0.00971
vermeren,1,0.00971
ik+daar,1,0.00971
wee,1,0.00971
knaap,1,0.00971
wij,1,0.00971
zullen+het,1,0.00971
lief,1,0.00971
hangen,1,0.00971
tais,1,0.00971
schenken,1,0.00971
ik+het,1,0.00971
hand,1,0.00971
staan,1,0.00971
bekeer,1,0.00971
rond,1,0.00971
zetten,1,0.00971
uw,1,0.00971
ne,1,0.00971
drinken,1,0.00971
tot+de,1,0.00971
grond,1,0.00971
sterven,1,0.00971
zijn,1,0.00971
ne+pongen,1,0.00971
te+de,1,0.00971
bederven,1,0.00971
ei,1,0.00971
deze,1,0.00971
roos,1,0.00971
toedrinken,1,0.00971
mijn,1,0.00971
dat,1,0.00971
zien,1,0.00971
mee,1,0.00971
