Lemma,Nombre d'apparitions,Frequence d'apparition
een,12,0.04918
de,10,0.04098
zijn,8,0.03279
het,7,0.02869
van,7,0.02869
in,6,0.02459
leven,6,0.02459
eten,4,0.01639
ne,4,0.01639
hier,4,0.01639
o,3,0.0123
deugd,3,0.0123
hij,3,0.0123
door,3,0.0123
ook,3,0.0123
vol,3,0.0123
dan,3,0.0123
hoe,2,0.0082
die,2,0.0082
schoon,2,0.0082
te,2,0.0082
rusten,2,0.0082
scheiden,2,0.0082
et,2,0.0082
daar,2,0.0082
hard,2,0.0082
woord,2,0.0082
jong,2,0.0082
choon,2,0.0082
noch,2,0.0082
snel,2,0.0082
dat,2,0.0082
horen,2,0.0082
dood,2,0.0082
jaar,1,0.0041
vrij,1,0.0041
eind,1,0.0041
verbij,1,0.0041
lopen,1,0.0041
ander,1,0.0041
hascola,1,0.0041
maken,1,0.0041
nooddolven,1,0.0041
eerscheid,1,0.0041
geven,1,0.0041
iets,1,0.0041
tot,1,0.0041
versonging,1,0.0041
onderzaat,1,0.0041
of,1,0.0041
honing,1,0.0041
dit,1,0.0041
leen,1,0.0041
klok,1,0.0041
wijs,1,0.0041
gelaat,1,0.0041
dikkal,1,0.0041
wij,1,0.0041
oneek,1,0.0041
einden,1,0.0041
doen,1,0.0041
verzekerdheid,1,0.0041
om,1,0.0041
wanneer,1,0.0041
wegkrijgen,1,0.0041
onsterfelijkheid,1,0.0041
amzels,1,0.0041
gooi,1,0.0041
egronden,1,0.0041
angst,1,0.0041
op,1,0.0041
trouwhoedig,1,0.0041
bewandelen,1,0.0041
wit,1,0.0041
handelen,1,0.0041
hert,1,0.0041
minnen,1,0.0041
eer,1,0.0041
bewonen,1,0.0041
krachtelijk,1,0.0041
uit,1,0.0041
oog,1,0.0041
voor,1,0.0041
hebben,1,0.0041
gestadig,1,0.0041
groot,1,0.0041
ens,1,0.0041
zalig,1,0.0041
!,1,0.0041
moed,1,0.0041
men,1,0.0041
als,1,0.0041
beven,1,0.0041
rijkdom,1,0.0041
kloek,1,0.0041
staan,1,0.0041
hoog,1,0.0041
strekken,1,0.0041
vervaring,1,0.0041
vreed,1,0.0041
eer+het,1,0.0041
lusten,1,0.0041
mee,1,0.0041
komen,1,0.0041
daar+zij,1,0.0041
lacht,1,0.0041
hoofd,1,0.0041
vlieden,1,0.0041
hocht,1,0.0041
stroom,1,0.0041
eelijk,1,0.0041
eschouw,1,0.0041
vreugde,1,0.0041
ijdel,1,0.0041
eerdeels,1,0.0041
plegen,1,0.0041
na,1,0.0041
achtersloosheid,1,0.0041
vergeten,1,0.0041
gij,1,0.0041
broosheid,1,0.0041
ondergang,1,0.0041
jeugd,1,0.0041
dom,1,0.0041
ons,1,0.0041
zelf,1,0.0041
getuige,1,0.0041
fries,1,0.0041
bloed,1,0.0041
edel,1,0.0041
schrijken,1,0.0041
weinig,1,0.0041
baard,1,0.0041
kond,1,0.0041
elk,1,0.0041
haten,1,0.0041
dikke,1,0.0041
zo,1,0.0041
erboven,1,0.0041
gezond,1,0.0041
nemen,1,0.0041
oogst,1,0.0041
nacht,1,0.0041
naar,1,0.0041
menig,1,0.0041
kracht,1,0.0041
bloeien,1,0.0041
overvoetigd,1,0.0041
niet,1,0.0041
je,1,0.0041
wijken,1,0.0041
versheid,1,0.0041
emmaat,1,0.0041
lijken,1,0.0041
bezit,1,0.0041
