Lemma,Nombre d'apparitions,Frequence d'apparition
zijn,11,0.02933
een,10,0.02667
eten,10,0.02667
niet,9,0.024
de,8,0.02133
gij,8,0.02133
te,7,0.01867
eer,7,0.01867
in,7,0.01867
en,6,0.016
dat,6,0.016
het,5,0.01333
of,5,0.01333
hoofd,5,0.01333
op,5,0.01333
dan,5,0.01333
aan,5,0.01333
uw,5,0.01333
veel,5,0.01333
ne,5,0.01333
spijs,5,0.01333
al,4,0.01067
meer,4,0.01067
geen,4,0.01067
mens,4,0.01067
als,4,0.01067
voor,4,0.01067
kwaad,4,0.01067
door,3,0.008
hij,3,0.008
gelijk,3,0.008
tot,3,0.008
doen,3,0.008
met,3,0.008
van,3,0.008
tafel,3,0.008
staan,3,0.008
horen,2,0.00533
niemand,2,0.00533
zij,2,0.00533
hard,2,0.00533
zonde,2,0.00533
drinken,2,0.00533
iet,2,0.00533
beest,2,0.00533
vraat,2,0.00533
zeggen,2,0.00533
houden,2,0.00533
dis,2,0.00533
lid,2,0.00533
mogen,2,0.00533
dank,2,0.00533
honger,2,0.00533
deze,2,0.00533
maag,2,0.00533
hebben,2,0.00533
woord,2,0.00533
weinig,2,0.00533
na,2,0.00533
die,2,0.00533
drank,2,0.00533
maken,2,0.00533
achtersoopheid,1,0.00267
verzuimen,1,0.00267
minst,1,0.00267
zelf,1,0.00267
ook,1,0.00267
vererren,1,0.00267
zin,1,0.00267
zulk,1,0.00267
sparen,1,0.00267
begeren,1,0.00267
natuur,1,0.00267
bei,1,0.00267
emed,1,0.00267
gelijken,1,0.00267
stichtelijk,1,0.00267
aan+araan,1,0.00267
naaste,1,0.00267
je,1,0.00267
glijd,1,0.00267
iemand,1,0.00267
haten,1,0.00267
oorzaak,1,0.00267
node,1,0.00267
worden,1,0.00267
onbevleed,1,0.00267
beleevelijk,1,0.00267
voort,1,0.00267
bidden,1,0.00267
haken,1,0.00267
hij+het+hij,1,0.00267
opstaan,1,0.00267
gaan,1,0.00267
wij,1,0.00267
werk,1,0.00267
sint,1,0.00267
eesten,1,0.00267
el,1,0.00267
dat+men,1,0.00267
erkennen,1,0.00267
lof,1,0.00267
dronkaard,1,0.00267
tong,1,0.00267
eer+men+hij,1,0.00267
ander,1,0.00267
praat,1,0.00267
nimmer,1,0.00267
goud,1,0.00267
nemen,1,0.00267
daar,1,0.00267
doch,1,0.00267
vroom,1,0.00267
moedwilligheid,1,0.00267
naaldigheid,1,0.00267
ruim,1,0.00267
uitgenogen,1,0.00267
wet,1,0.00267
eng,1,0.00267
hangen,1,0.00267
zonder,1,0.00267
.ach,1,0.00267
meest,1,0.00267
nood,1,0.00267
gragen,1,0.00267
vraatig,1,0.00267
zwijn,1,0.00267
smaken,1,0.00267
gierigheid,1,0.00267
ijzonder,1,0.00267
negenenheid,1,0.00267
raad,1,0.00267
ik,1,0.00267
rusten,1,0.00267
verzaden,1,0.00267
overtreken,1,0.00267
eed,1,0.00267
heetvrieg,1,0.00267
regel,1,0.00267
evenbeeld,1,0.00267
herstelijk,1,0.00267
eerst,1,0.00267
o,1,0.00267
paal,1,0.00267
voedsel,1,0.00267
overlaat,1,0.00267
hochten,1,0.00267
maar,1,0.00267
pas,1,0.00267
dienstig,1,0.00267
geenzzins,1,0.00267
overdaad,1,0.00267
verzwakken,1,0.00267
sobber,1,0.00267
lee,1,0.00267
traag,1,0.00267
gulzigheid,1,0.00267
voetsel,1,0.00267
hovaardij,1,0.00267
dienen,1,0.00267
kunnen,1,0.00267
het+hoepen,1,0.00267
toebehoren,1,0.00267
nodig,1,0.00267
syha,1,0.00267
hier,1,0.00267
verwekken,1,0.00267
henengaanheid,1,0.00267
lijden,1,0.00267
om,1,0.00267
hatuur,1,0.00267
vereisen,1,0.00267
zwelgen,1,0.00267
vollen,1,0.00267
krop,1,0.00267
lekkering,1,0.00267
vlieden,1,0.00267
oorvliedig,1,0.00267
welbeken,1,0.00267
daarom,1,0.00267
dat+er,1,0.00267
chopen,1,0.00267
made,1,0.00267
min,1,0.00267
lief,1,0.00267
randen,1,0.00267
gulzig,1,0.00267
smakelijk,1,0.00267
iets,1,0.00267
prachtig,1,0.00267
kostelijk,1,0.00267
af,1,0.00267
bezwaren,1,0.00267
