Lemma,Nombre d'apparitions,Frequence d'apparition
wij,22,0.08209
zijn,14,0.05224
dat,8,0.02985
een,6,0.02239
al,6,0.02239
hebben,5,0.01866
eer,5,0.01866
in,5,0.01866
ne,5,0.01866
de,5,0.01866
laten,5,0.01866
met,3,0.01119
nu,3,0.01119
als,3,0.01119
worden,3,0.01119
en,3,0.01119
zij,3,0.01119
goed,2,0.00746
op,2,0.00746
gij,2,0.00746
scheiden,2,0.00746
houden,2,0.00746
gedachtig,2,0.00746
eest,2,0.00746
eten,2,0.00746
moeten,2,0.00746
kronen,2,0.00746
fijn,2,0.00746
vast,2,0.00746
hier,2,0.00746
zijn+het,2,0.00746
zullen,2,0.00746
wezen,2,0.00746
mijn,2,0.00746
het,2,0.00746
tijd,2,0.00746
ons,2,0.00746
hij,2,0.00746
roeren,2,0.00746
verwinnen,2,0.00746
haten,2,0.00746
niet,2,0.00746
hoofd,2,0.00746
van,2,0.00746
woord,2,0.00746
malkander,2,0.00746
o,2,0.00746
bewaren,1,0.00373
betrouwen,1,0.00373
verblijden,1,0.00373
alzulk,1,0.00373
schat,1,0.00373
vrucht,1,0.00373
na,1,0.00373
zwerven,1,0.00373
daar,1,0.00373
aarde,1,0.00373
elgrim,1,0.00373
leven,1,0.00373
vat,1,0.00373
ne+zij,1,0.00373
voor,1,0.00373
klein,1,0.00373
getrouw,1,0.00373
verlangen,1,0.00373
hoeden,1,0.00373
erf,1,0.00373
heristus,1,0.00373
eeuwelijk,1,0.00373
verneren,1,0.00373
altijd,1,0.00373
huiser,1,0.00373
vrezen,1,0.00373
hart,1,0.00373
opzet,1,0.00373
lijdtje,1,0.00373
bidden,1,0.00373
inhebben,1,0.00373
ederom,1,0.00373
gekroond,1,0.00373
vangen,1,0.00373
beginnen,1,0.00373
aldus,1,0.00373
behouwen,1,0.00373
eind,1,0.00373
in+het,1,0.00373
zin,1,0.00373
begin,1,0.00373
et,1,0.00373
trouw,1,0.00373
vol,1,0.00373
verdienens,1,0.00373
c,1,0.00373
zoet,1,0.00373
deelachtig,1,0.00373
ik+ne,1,0.00373
volharden,1,0.00373
haar,1,0.00373
ergader+het,1,0.00373
schapen,1,0.00373
ooie,1,0.00373
erzende,1,0.00373
groot,1,0.00373
namaals,1,0.00373
verstrooien,1,0.00373
nood,1,0.00373
geen,1,0.00373
n,1,0.00373
horen,1,0.00373
schier,1,0.00373
ander,1,0.00373
dag,1,0.00373
bij,1,0.00373
aam,1,0.00373
hode,1,0.00373
prijs,1,0.00373
eendracht,1,0.00373
zingen,1,0.00373
samen,1,0.00373
te,1,0.00373
bedenken,1,0.00373
eigen,1,0.00373
nieuw,1,0.00373
irgaard,1,0.00373
zeer,1,0.00373
blij,1,0.00373
hangen,1,0.00373
noch,1,0.00373
zetten,1,0.00373
.,1,0.00373
aanhoren,1,0.00373
iemand,1,0.00373
roon,1,0.00373
lerieven,1,0.00373
verraden,1,0.00373
schoon,1,0.00373
belofte,1,0.00373
zo,1,0.00373
hierom,1,0.00373
het+zijn,1,0.00373
hoe,1,0.00373
eiden,1,0.00373
dit,1,0.00373
vertonen,1,0.00373
liefde,1,0.00373
wat,1,0.00373
gebenedijd,1,0.00373
om,1,0.00373
waar,1,0.00373
hoek,1,0.00373
trimerteren,1,0.00373
