Lemma,Nombre d'apparitions,Frequence d'apparition
de,39,0.06818
empel,20,0.03497
houden,18,0.03147
gij,17,0.02972
bouwen,17,0.02972
met,15,0.02622
zo,14,0.02448
een,13,0.02273
willen,11,0.01923
hij,10,0.01748
zijn,8,0.01399
en,8,0.01399
hebben,7,0.01224
op,6,0.01049
in,6,0.01049
dat,6,0.01049
ne,6,0.01049
doch,5,0.00874
niet,5,0.00874
als,5,0.00874
mogen,5,0.00874
zij,4,0.00699
van,4,0.00699
uw,4,0.00699
elk,4,0.00699
liefde,3,0.00524
haten,3,0.00524
gaan,3,0.00524
wel,3,0.00524
geest,3,0.00524
stad,3,0.00524
daar,3,0.00524
eten,3,0.00524
door,3,0.00524
geven,3,0.00524
.,3,0.00524
haat,3,0.00524
vrede,3,0.00524
voor,2,0.0035
je,2,0.0035
muur,2,0.0035
stenen,2,0.0035
het,2,0.0035
ook,2,0.0035
stichten,2,0.0035
branden,2,0.0035
hoofd,2,0.0035
deugd,2,0.0035
staan,2,0.0035
zullen,2,0.0035
in+dat,2,0.0035
schoon,2,0.0035
het+in,2,0.0035
:,2,0.0035
twist,2,0.0035
vrij,2,0.0035
al,2,0.0035
helpen,2,0.0035
horg,2,0.0035
o,2,0.0035
laten,2,0.0035
vast,2,0.0035
deze,2,0.0035
haar,2,0.0035
heiden,2,0.0035
recht,2,0.0035
iemand,2,0.0035
te,2,0.0035
vermogen,2,0.0035
berouwen,1,0.00175
betreuren,1,0.00175
scheuren,1,0.00175
werk,1,0.00175
bezwaren,1,0.00175
twister,1,0.00175
vervallen,1,0.00175
merken,1,0.00175
ernst,1,0.00175
verkwezen,1,0.00175
beuren,1,0.00175
murt,1,0.00175
geen,1,0.00175
ontzien,1,0.00175
schamen,1,0.00175
iegenig,1,0.00175
onwijs,1,0.00175
schapen,1,0.00175
verzamen,1,0.00175
eerst+het,1,0.00175
kwaad,1,0.00175
advis,1,0.00175
prijs,1,0.00175
tijd,1,0.00175
brouwen,1,0.00175
ier,1,0.00175
bedauwen,1,0.00175
hout,1,0.00175
god,1,0.00175
wachten,1,0.00175
est,1,0.00175
verkouwen,1,0.00175
vol,1,0.00175
kracht,1,0.00175
gevangenis,1,0.00175
het+of,1,0.00175
dragen,1,0.00175
onvrede,1,0.00175
vertijden,1,0.00175
eter,1,0.00175
schenden,1,0.00175
dag,1,0.00175
hem+men+ermen,1,0.00175
atat,1,0.00175
list,1,0.00175
nijd,1,0.00175
ja,1,0.00175
hangen,1,0.00175
veel,1,0.00175
onrustig,1,0.00175
reperen,1,0.00175
properis,1,0.00175
abel,1,0.00175
vrinten,1,0.00175
bevreesd,1,0.00175
vergeldervel,1,0.00175
erger,1,0.00175
plaan,1,0.00175
haten+zij,1,0.00175
vrouw,1,0.00175
zien,1,0.00175
zaan,1,0.00175
grijpen,1,0.00175
bij,1,0.00175
mouw,1,0.00175
roomen,1,0.00175
wachter,1,0.00175
vat,1,0.00175
plat,1,0.00175
hochteren,1,0.00175
honen,1,0.00175
goning,1,0.00175
van+de,1,0.00175
einen,1,0.00175
verholen,1,0.00175
schat,1,0.00175
betrouwen,1,0.00175
lijfte,1,0.00175
spuwen,1,0.00175
venijnig,1,0.00175
wraak,1,0.00175
beest,1,0.00175
kloek,1,0.00175
zin,1,0.00175
stelen,1,0.00175
eraan+het,1,0.00175
binnen,1,0.00175
het+houden,1,0.00175
consent,1,0.00175
veld,1,0.00175
getrijd,1,0.00175
moeten,1,0.00175
vervullen,1,0.00175
haren,1,0.00175
tellen,1,0.00175
ie,1,0.00175
beletten,1,0.00175
eer,1,0.00175
allermeest,1,0.00175
tegen,1,0.00175
zetten,1,0.00175
honing,1,0.00175
zweren,1,0.00175
hoor,1,0.00175
gekroond,1,0.00175
uit,1,0.00175
horger,1,0.00175
eendracht,1,0.00175
mede,1,0.00175
spannen,1,0.00175
ei,1,0.00175
vouw,1,0.00175
holk,1,0.00175
et,1,0.00175
goo,1,0.00175
manier,1,0.00175
lijdig,1,0.00175
wat,1,0.00175
mond,1,0.00175
versieren,1,0.00175
choom,1,0.00175
inwendig,1,0.00175
stond,1,0.00175
taler,1,0.00175
jeugd,1,0.00175
vertrouwen,1,0.00175
onder,1,0.00175
verdriet,1,0.00175
vrucht,1,0.00175
oostelijk,1,0.00175
zonder,1,0.00175
mink,1,0.00175
binden,1,0.00175
men,1,0.00175
geloof,1,0.00175
tot,1,0.00175
gaarne,1,0.00175
naast,1,0.00175
last,1,0.00175
voegen,1,0.00175
zelf,1,0.00175
zijn+het,1,0.00175
kaken,1,0.00175
paar,1,0.00175
behouwen,1,0.00175
eendrachtig,1,0.00175
wij,1,0.00175
pond,1,0.00175
past,1,0.00175
okkeren,1,0.00175
kalk,1,0.00175
spoedig,1,0.00175
aanvechtslijk,1,0.00175
stouw,1,0.00175
ee,1,0.00175
arbeid,1,0.00175
overvloedig,1,0.00175
volkomen,1,0.00175
band,1,0.00175
hetelen,1,0.00175
de+te,1,0.00175
wraag,1,0.00175
rouw,1,0.00175
optogen,1,0.00175
openbaar,1,0.00175
die,1,0.00175
vuur,1,0.00175
want,1,0.00175
gestadig,1,0.00175
jeruzalem,1,0.00175
brengen,1,0.00175
offerande,1,0.00175
hart,1,0.00175
onbesmet,1,0.00175
onbezet,1,0.00175
henadig,1,0.00175
aanschouwen,1,0.00175
oud,1,0.00175
aan,1,0.00175
benouwen,1,0.00175
gebed,1,0.00175
roem,1,0.00175
rechtvaardig,1,0.00175
zede,1,0.00175
men+houden,1,0.00175
aandacht,1,0.00175
echt,1,0.00175
johannes,1,0.00175
toon,1,0.00175
handelaar,1,0.00175
vreugde,1,0.00175
blinken,1,0.00175
genade,1,0.00175
haron,1,0.00175
