Lemma,Nombre d'apparitions,Frequence d'apparition
hij,12,0.03762
zijn,11,0.03448
een,10,0.03135
hebben,8,0.02508
de,7,0.02194
en,6,0.01881
van,5,0.01567
wij,5,0.01567
dat,5,0.01567
in,4,0.01254
zullen,4,0.01254
hoofd,4,0.01254
te,4,0.01254
al,4,0.01254
volk,4,0.01254
tot,4,0.01254
eten,4,0.01254
met,4,0.01254
ne,4,0.01254
dit,3,0.0094
a,3,0.0094
worden,3,0.0094
als,3,0.0094
het,3,0.0094
deze,3,0.0094
hoe,3,0.0094
ik,2,0.00627
bloem,2,0.00627
houden,2,0.00627
na,2,0.00627
dood,2,0.00627
jezus,2,0.00627
leven,2,0.00627
roepen,2,0.00627
erpent,2,0.00627
horen,2,0.00627
hood,2,0.00627
lang,2,0.00627
geen,2,0.00627
tijd,2,0.00627
gaan,2,0.00627
es,2,0.00627
veel,2,0.00627
schoon,2,0.00627
planten,2,0.00627
noch,2,0.00627
staan,2,0.00627
of,2,0.00627
gij,2,0.00627
deugd,2,0.00627
zo,2,0.00627
lippo,1,0.00313
eren,1,0.00313
uitstaan,1,0.00313
herigam,1,0.00313
brengen,1,0.00313
hees,1,0.00313
wijden,1,0.00313
haken,1,0.00313
vernemen,1,0.00313
wreed,1,0.00313
gebouwen,1,0.00313
dameslijk,1,0.00313
eken,1,0.00313
eer,1,0.00313
riester,1,0.00313
hout,1,0.00313
recht,1,0.00313
atear,1,0.00313
bekwaam,1,0.00313
atat,1,0.00313
ark,1,0.00313
spijt,1,0.00313
ver,1,0.00313
om,1,0.00313
stoot,1,0.00313
werpen,1,0.00313
de+gevoet,1,0.00313
wens,1,0.00313
aanschouwen,1,0.00313
schromen,1,0.00313
vol,1,0.00313
euvel,1,0.00313
willen,1,0.00313
ekeren,1,0.00313
hemel,1,0.00313
geschieden,1,0.00313
traagheid,1,0.00313
deel,1,0.00313
zonde,1,0.00313
verhuwen,1,0.00313
het+zijn,1,0.00313
maar,1,0.00313
iet,1,0.00313
begaven,1,0.00313
hemopus,1,0.00313
loven,1,0.00313
gehengen,1,0.00313
bidden,1,0.00313
slaan,1,0.00313
nemen,1,0.00313
hocantes,1,0.00313
beminnen,1,0.00313
verblinden,1,0.00313
doden,1,0.00313
hels,1,0.00313
macht,1,0.00313
jarom,1,0.00313
elia,1,0.00313
en+het,1,0.00313
ons,1,0.00313
helpijp,1,0.00313
gevangen,1,0.00313
gesel,1,0.00313
kruisigen,1,0.00313
bloeien,1,0.00313
gemeen,1,0.00313
mens,1,0.00313
jongheid,1,0.00313
blikken,1,0.00313
hemopius,1,0.00313
lof,1,0.00313
vast,1,0.00313
etter,1,0.00313
hand,1,0.00313
tong,1,0.00313
die,1,0.00313
beroven,1,0.00313
ook,1,0.00313
schoonheid,1,0.00313
verdoven,1,0.00313
engen,1,0.00313
dan,1,0.00313
groot,1,0.00313
haasten,1,0.00313
zeer,1,0.00313
eel+ik,1,0.00313
horpen,1,0.00313
een+boop,1,0.00313
het+in,1,0.00313
helispo,1,0.00313
vroom,1,0.00313
eine,1,0.00313
heden,1,0.00313
op,1,0.00313
bezwijken,1,0.00313
et,1,0.00313
veld,1,0.00313
versieren,1,0.00313
boom,1,0.00313
stellen,1,0.00313
vergaan,1,0.00313
vrucht,1,0.00313
jeugd,1,0.00313
herachi's1e,1,0.00313
est,1,0.00313
noen,1,0.00313
aad,1,0.00313
tonen,1,0.00313
schoonder,1,0.00313
daar+eraan,1,0.00313
vragen,1,0.00313
anders,1,0.00313
brood,1,0.00313
kopen,1,0.00313
hopen,1,0.00313
heristus,1,0.00313
hertos,1,0.00313
pijn,1,0.00313
hol,1,0.00313
liefde,1,0.00313
hoeden,1,0.00313
ochte,1,0.00313
wereld,1,0.00313
rebel,1,0.00313
herpelijnd,1,0.00313
oois,1,0.00313
boek,1,0.00313
kennis,1,0.00313
zoeken,1,0.00313
niet,1,0.00313
herosaren,1,0.00313
eerst+het,1,0.00313
mamoleul,1,0.00313
ee,1,0.00313
nacht,1,0.00313
dag,1,0.00313
arbeiden,1,0.00313
leiden,1,0.00313
groeien,1,0.00313
