Lemma,Nombre d'apparitions,Frequence d'apparition
hebben,2,0.04762
horen,2,0.04762
hart,2,0.04762
gij,2,0.04762
de,2,0.04762
mijn,2,0.04762
ik,2,0.04762
een,1,0.02381
zien,1,0.02381
o,1,0.02381
wie,1,0.02381
dat,1,0.02381
of,1,0.02381
alleen,1,0.02381
gij+hebben,1,0.02381
wereld,1,0.02381
ja's1om,1,0.02381
schoon,1,0.02381
lief,1,0.02381
begeven,1,0.02381
gemeen,1,0.02381
ik+willen,1,0.02381
al,1,0.02381
zijn,1,0.02381
eigen,1,0.02381
vrij,1,0.02381
:,1,0.02381
bevangen,1,0.02381
zeer,1,0.02381
liefde,1,0.02381
allerliefste,1,0.02381
zij,1,0.02381
verlangen,1,0.02381
altijds,1,0.02381
niet,1,0.02381
