Lemma,Nombre d'apparitions,Frequence d'apparition
de,7,0.07
gij,6,0.06
mijn,5,0.05
lief,4,0.04
ik,4,0.04
een,3,0.03
nog,3,0.03
zijn,3,0.03
kuisen,2,0.02
uw,2,0.02
zien,2,0.02
dageraad,2,0.02
zij,2,0.02
aa,2,0.02
haar,2,0.02
storen,2,0.02
.,2,0.02
marren,2,0.02
wat,2,0.02
willen,2,0.02
komen,2,0.02
leven,1,0.01
zeer,1,0.01
als,1,0.01
zo,1,0.01
si,1,0.01
rood,1,0.01
zes,1,0.01
even,1,0.01
ne,1,0.01
adieu,1,0.01
geven,1,0.01
blijven,1,0.01
gezond,1,0.01
toch,1,0.01
houden,1,0.01
gunnen,1,0.01
allata,1,0.01
gij+komen,1,0.01
na,1,0.01
jonkheer,1,0.01
dag,1,0.01
aan,1,0.01
ster,1,0.01
haan,1,0.01
allaat,1,0.01
aanschouwen,1,0.01
hemel,1,0.01
wel,1,0.01
schade,1,0.01
horen,1,0.01
tijd,1,0.01
lopen,1,0.01
snel,1,0.01
avond+de,1,0.01
haas,1,0.01
moeder,1,0.01
mogen,1,0.01
het,1,0.01
mond,1,0.01
