Lemma,Nombre d'apparitions,Frequence d'apparition
zijn,13,0.0583
in,7,0.03139
een,7,0.03139
zij,6,0.02691
hij,5,0.02242
het,5,0.02242
de,5,0.02242
zo,4,0.01794
met,3,0.01345
horen,3,0.01345
ne,3,0.01345
wapenen,2,0.00897
hond,2,0.00897
haar,2,0.00897
wij,2,0.00897
eten,2,0.00897
hier,2,0.00897
strijden,2,0.00897
ook,2,0.00897
uit,2,0.00897
strijd,2,0.00897
moed,2,0.00897
zich,2,0.00897
elk,2,0.00897
dat,2,0.00897
en,2,0.00897
daar,2,0.00897
men,2,0.00897
al,2,0.00897
hopen,2,0.00897
over,2,0.00897
et,1,0.00448
lief,1,0.00448
zien,1,0.00448
vechten,1,0.00448
heten,1,0.00448
rondom,1,0.00448
gedruis,1,0.00448
ja,1,0.00448
rouw,1,0.00448
dal,1,0.00448
hart,1,0.00448
hoog,1,0.00448
als,1,0.00448
honderen,1,0.00448
heven,1,0.00448
uw,1,0.00448
erg,1,0.00448
zegeprelen,1,0.00448
of,1,0.00448
vallen,1,0.00448
eder,1,0.00448
kunnen,1,0.00448
gij,1,0.00448
hoe,1,0.00448
ondervinden,1,0.00448
zullen,1,0.00448
liefde,1,0.00448
verdeblevel,1,0.00448
enaudinen,1,0.00448
maken,1,0.00448
eind,1,0.00448
donker,1,0.00448
oud,1,0.00448
euschenden,1,0.00448
lot,1,0.00448
eekhogig,1,0.00448
euephlalp,1,0.00448
meer,1,0.00448
ootman,1,0.00448
minneklijk,1,0.00448
komen,1,0.00448
slecht,1,0.00448
dyaornood,1,0.00448
dapper,1,0.00448
vergeten,1,0.00448
elaat,1,0.00448
troosten,1,0.00448
insloten,1,0.00448
enalinen,1,0.00448
lood,1,0.00448
door,1,0.00448
zacht,1,0.00448
vruchteloos,1,0.00448
openlinden,1,0.00448
wijken,1,0.00448
handdrage,1,0.00448
moeten,1,0.00448
rond,1,0.00448
hoop,1,0.00448
man,1,0.00448
welgemoed,1,0.00448
zinken,1,0.00448
zeggen,1,0.00448
vriendelijk,1,0.00448
wonken,1,0.00448
oog,1,0.00448
flaurus,1,0.00448
openen,1,0.00448
gloed,1,0.00448
verspreiden,1,0.00448
wakker,1,0.00448
reet,1,0.00448
ezel,1,0.00448
o,1,0.00448
misama,1,0.00448
arm,1,0.00448
ontwaken,1,0.00448
willen,1,0.00448
enadelijk,1,0.00448
wekken,1,0.00448
azo,1,0.00448
hoofd,1,0.00448
dapperst,1,0.00448
zusten,1,0.00448
bedekken,1,0.00448
lof,1,0.00448
hol,1,0.00448
hoos,1,0.00448
duister,1,0.00448
sages,1,0.00448
luid,1,0.00448
haderen,1,0.00448
eenlondig,1,0.00448
iemand,1,0.00448
anse,1,0.00448
koop,1,0.00448
te,1,0.00448
vroeg,1,0.00448
haten,1,0.00448
jamerhaam,1,0.00448
morgen,1,0.00448
hoede,1,0.00448
van,1,0.00448
vol,1,0.00448
gereed,1,0.00448
ras,1,0.00448
iewer,1,0.00448
kuis,1,0.00448
dubbel,1,0.00448
laden,1,0.00448
n,1,0.00448
te+de,1,0.00448
toon,1,0.00448
rusten,1,0.00448
zeer,1,0.00448
even,1,0.00448
haasten,1,0.00448
ieder,1,0.00448
keeffen,1,0.00448
hand,1,0.00448
dicht,1,0.00448
smart,1,0.00448
