Lemma,Nombre d'apparitions,Frequence d'apparition
hij,18,0.08182
zijn,16,0.07273
een,10,0.04545
in,7,0.03182
hebben,7,0.03182
en,4,0.01818
de,4,0.01818
te,3,0.01364
van,3,0.01364
daar,3,0.01364
ne,3,0.01364
volk,3,0.01364
hoofd,3,0.01364
ook,2,0.00909
vrezen,2,0.00909
heilig,2,0.00909
hier,2,0.00909
gerechtigheid,2,0.00909
dat,2,0.00909
geen,2,0.00909
of,2,0.00909
vol,2,0.00909
wijsheid,2,0.00909
met,2,0.00909
staan,2,0.00909
je,2,0.00909
die,2,0.00909
geven,2,0.00909
worden,2,0.00909
gaan,2,0.00909
zullen,2,0.00909
hart,2,0.00909
prijs,2,0.00909
al,2,0.00909
zekerheid,1,0.00455
uitleggen,1,0.00455
ontleiden,1,0.00455
juk,1,0.00455
het,1,0.00455
eeuwigheid,1,0.00455
waar,1,0.00455
woord,1,0.00455
spoor,1,0.00455
daar+men,1,0.00455
trouw,1,0.00455
zeggen,1,0.00455
haten,1,0.00455
willen,1,0.00455
ont,1,0.00455
toen,1,0.00455
en+de,1,0.00455
uitverkoren,1,0.00455
land,1,0.00455
haar,1,0.00455
o,1,0.00455
verbinden,1,0.00455
op,1,0.00455
vast,1,0.00455
onvergankelijk,1,0.00455
betrachten,1,0.00455
recht,1,0.00455
deze,1,0.00455
voor,1,0.00455
zij,1,0.00455
bedenken,1,0.00455
wel,1,0.00455
die+zij,1,0.00455
begin,1,0.00455
zijn+het,1,0.00455
vermaken,1,0.00455
scheppen,1,0.00455
el,1,0.00455
zaak,1,0.00455
heilesam,1,0.00455
vrees,1,0.00455
naam,1,0.00455
belasten,1,0.00455
houden,1,0.00455
dankbaar,1,0.00455
tot,1,0.00455
verstaan,1,0.00455
heiden,1,0.00455
diep,1,0.00455
eer,1,0.00455
tijd,1,0.00455
vuur,1,0.00455
maaiendheid,1,0.00455
zingen,1,0.00455
doen,1,0.00455
einen,1,0.00455
halen,1,0.00455
elk,1,0.00455
kunnen,1,0.00455
kreet,1,0.00455
verstand,1,0.00455
snijfveld,1,0.00455
loven,1,0.00455
haat,1,0.00455
hand,1,0.00455
werk,1,0.00455
zes,1,0.00455
rood,1,0.00455
vergadering,1,0.00455
plaats,1,0.00455
ja,1,0.00455
als,1,0.00455
beminnen,1,0.00455
prijzen,1,0.00455
macht,1,0.00455
lof,1,0.00455
gestadig,1,0.00455
verbond,1,0.00455
hout,1,0.00455
drijven,1,0.00455
geest,1,0.00455
lijf,1,0.00455
ik,1,0.00455
bepalen,1,0.00455
spijs,1,0.00455
uitnenst,1,0.00455
genadig,1,0.00455
barmhartig,1,0.00455
bewaren,1,0.00455
ons,1,0.00455
verklaren,1,0.00455
wij,1,0.00455
wonderen,1,0.00455
leed,1,0.00455
