Lemma,Nombre d'apparitions,Frequence d'apparition
een,9,0.02616
de,9,0.02616
liefde,8,0.02326
hoofd,8,0.02326
zijn,8,0.02326
wij,7,0.02035
hij,7,0.02035
dat,5,0.01453
gij,5,0.01453
zij,5,0.01453
eten,5,0.01453
al,5,0.01453
ne,4,0.01163
zullen,4,0.01163
willen,4,0.01163
hoon,4,0.01163
woord,3,0.00872
in,3,0.00872
hood,3,0.00872
na,3,0.00872
geloof,3,0.00872
men,3,0.00872
moeten+men,3,0.00872
haar,3,0.00872
elk,3,0.00872
daar,3,0.00872
van,3,0.00872
als,2,0.00581
mogen,2,0.00581
niet,2,0.00581
pand,2,0.00581
prijzen,2,0.00581
en+het,2,0.00581
leiden,2,0.00581
broeder,2,0.00581
geven,2,0.00581
weg,2,0.00581
op,2,0.00581
hebben,2,0.00581
dan,2,0.00581
wezen,2,0.00581
hier,2,0.00581
en,2,0.00581
lief,2,0.00581
goed,2,0.00581
te,2,0.00581
hangen,2,0.00581
ee,2,0.00581
bevelen,2,0.00581
moeten,2,0.00581
smaak,2,0.00581
werk,2,0.00581
zeggen,2,0.00581
ader,1,0.00291
betalen,1,0.00291
faal,1,0.00291
dwalen,1,0.00291
ongestelen,1,0.00291
vrees,1,0.00291
groot,1,0.00291
die,1,0.00291
mild,1,0.00291
deze,1,0.00291
heffen,1,0.00291
bestaden,1,0.00291
vrede,1,0.00291
zo+het,1,0.00291
buiten,1,0.00291
rijzen,1,0.00291
klaar,1,0.00291
vurig,1,0.00291
vriend,1,0.00291
gader,1,0.00291
herstum,1,0.00291
ontlader,1,0.00291
openbaren,1,0.00291
gewis,1,0.00291
wel,1,0.00291
wat,1,0.00291
sluiten,1,0.00291
bewijzen,1,0.00291
horen,1,0.00291
lot,1,0.00291
mits,1,0.00291
verjoollijk,1,0.00291
hoor,1,0.00291
slot,1,0.00291
valling,1,0.00291
behoren,1,0.00291
rechtvaardig,1,0.00291
erpen,1,0.00291
betrouwen,1,0.00291
eenshouwen,1,0.00291
loon,1,0.00291
kroon,1,0.00291
worden,1,0.00291
ekloven,1,0.00291
knecht,1,0.00291
tot,1,0.00291
gehoorzaam,1,0.00291
leven,1,0.00291
ik,1,0.00291
zo,1,0.00291
schrift,1,0.00291
schrijven,1,0.00291
lijften,1,0.00291
goederhandeig,1,0.00291
o,1,0.00291
schoon,1,0.00291
bedauwen,1,0.00291
de+eest,1,0.00291
volstandig,1,0.00291
zalig,1,0.00291
lid,1,0.00291
je,1,0.00291
treden,1,0.00291
aan,1,0.00291
iegelijk,1,0.00291
blikken,1,0.00291
bij,1,0.00291
zonder,1,0.00291
afwikken,1,0.00291
hersti.,1,0.00291
erin+het,1,0.00291
schier,1,0.00291
virtuut,1,0.00291
vier,1,0.00291
erandig,1,0.00291
bouwen,1,0.00291
voort,1,0.00291
vast,1,0.00291
opstruiten,1,0.00291
zonde,1,0.00291
ziel,1,0.00291
zaak,1,0.00291
spreken,1,0.00291
uit,1,0.00291
mond,1,0.00291
kond,1,0.00291
verwerven,1,0.00291
uiterven,1,0.00291
vrij,1,0.00291
geen,1,0.00291
hoeden,1,0.00291
uw,1,0.00291
lusten,1,0.00291
derven,1,0.00291
wil,1,0.00291
wenen,1,0.00291
et,1,0.00291
blind,1,0.00291
gezond,1,0.00291
fraai,1,0.00291
maken,1,0.00291
johannes,1,0.00291
aan+het,1,0.00291
rein,1,0.00291
eerzaam,1,0.00291
eica,1,0.00291
haren+zij,1,0.00291
net,1,0.00291
el,1,0.00291
te+de,1,0.00291
betamen,1,0.00291
aannemen,1,0.00291
eerst,1,0.00291
nood,1,0.00291
dood,1,0.00291
bieden,1,0.00291
brood,1,0.00291
rijkheid,1,0.00291
zeer,1,0.00291
glad,1,0.00291
met,1,0.00291
amend,1,0.00291
misdoen,1,0.00291
last,1,0.00291
schade,1,0.00291
verstijven,1,0.00291
eekhavin,1,0.00291
zijn+het,1,0.00291
hart+het+zij,1,0.00291
blijven,1,0.00291
vrijven,1,0.00291
geest,1,0.00291
warm,1,0.00291
vrezen,1,0.00291
te+bereisen,1,0.00291
hun,1,0.00291
mens,1,0.00291
wankelboer,1,0.00291
holkomen,1,0.00291
wens,1,0.00291
getestaan,1,0.00291
zwerend,1,0.00291
eind,1,0.00291
nemen,1,0.00291
waarheid,1,0.00291
plat,1,0.00291
generlaten,1,0.00291
halig,1,0.00291
want,1,0.00291
zand,1,0.00291
principaal,1,0.00291
ja's1im,1,0.00291
enig,1,0.00291
twingig,1,0.00291
dal,1,0.00291
komen,1,0.00291
dienstkend,1,0.00291
verkleining,1,0.00291
reinig,1,0.00291
zuiver,1,0.00291
lam,1,0.00291
lijftocht,1,0.00291
