Lemma,Nombre d'apparitions,Frequence d'apparition
en,16,0.04692
zijn,16,0.04692
hij,15,0.04399
de,12,0.03519
zij,10,0.02933
uw,10,0.02933
eer,10,0.02933
haar,8,0.02346
hoofd,7,0.02053
al,7,0.02053
die,6,0.0176
gij,6,0.0176
hebben,6,0.0176
wij,4,0.01173
op,4,0.01173
een,4,0.01173
zullen,4,0.01173
niet,4,0.01173
goed,3,0.0088
dat,3,0.0088
hemel,3,0.0088
maken,3,0.0088
in,3,0.0088
alleen,3,0.0088
met,3,0.0088
zeer,2,0.00587
hand,2,0.00587
aan,2,0.00587
innet,2,0.00587
kunnen,2,0.00587
zeggen,2,0.00587
spreken,2,0.00587
willen,2,0.00587
daar,2,0.00587
huis,2,0.00587
ook,2,0.00587
stellen,2,0.00587
kind,2,0.00587
geven,2,0.00587
geen,2,0.00587
kracht,2,0.00587
iet,2,0.00587
altijd,2,0.00587
eten,2,0.00587
maar,2,0.00587
vrezen,2,0.00587
heiden,2,0.00587
nu,2,0.00587
mens,2,0.00587
gemeen,1,0.00293
groot,1,0.00293
of,1,0.00293
hoop,1,0.00293
zegening,1,0.00293
en+de,1,0.00293
spoed,1,0.00293
joros,1,0.00293
benauwen,1,0.00293
helpen,1,0.00293
denken,1,0.00293
talen,1,0.00293
beven,1,0.00293
klein,1,0.00293
stond,1,0.00293
boos,1,0.00293
wie,1,0.00293
geweld,1,0.00293
laten,1,0.00293
siraal,1,0.00293
hood,1,0.00293
hoeden,1,0.00293
liggen,1,0.00293
lof,1,0.00293
verkennen,1,0.00293
noch,1,0.00293
inhebben,1,0.00293
stof,1,0.00293
graf,1,0.00293
leven,1,0.00293
houden,1,0.00293
over,1,0.00293
.,1,0.00293
loven,1,0.00293
blij,1,0.00293
geschal,1,0.00293
prijzen,1,0.00293
ne,1,0.00293
sam,1,0.00293
veel,1,0.00293
sterkheid,1,0.00293
genadig,1,0.00293
meer,1,0.00293
verblijden,1,0.00293
goedheid,1,0.00293
weldadig,1,0.00293
volk,1,0.00293
uit,1,0.00293
te,1,0.00293
liefde,1,0.00293
de+derde,1,0.00293
hemaken,1,0.00293
bekwaam,1,0.00293
aards+de,1,0.00293
plein,1,0.00293
als,1,0.00293
keel,1,0.00293
betrouwen,1,0.00293
doen,1,0.00293
oog,1,0.00293
gaar,1,0.00293
mond,1,0.00293
ark,1,0.00293
fijn,1,0.00293
louderen,1,0.00293
zilver,1,0.00293
goud,1,0.00293
dan,1,0.00293
heten,1,0.00293
afgod,1,0.00293
land,1,0.00293
openbaar,1,0.00293
intat,1,0.00293
twee,1,0.00293
vast,1,0.00293
voorwaar,1,0.00293
wonen,1,0.00293
ne+zij,1,0.00293
klachtig,1,0.00293
aanroepen,1,0.00293
achten,1,0.00293
spot,1,0.00293
haarom,1,0.00293
waarachtig,1,0.00293
blijven,1,0.00293
eeuwelijk,1,0.00293
wil,1,0.00293
horen,1,0.00293
behoren,1,0.00293
welk,1,0.00293
zien,1,0.00293
dode,1,0.00293
ding,1,0.00293
aaron,1,0.00293
bevinden,1,0.00293
schild,1,0.00293
hulp,1,0.00293
rein,1,0.00293
hopen,1,0.00293
sara's1el,1,0.00293
vergelden,1,0.00293
daarbij,1,0.00293
staan,1,0.00293
bezoeken,1,0.00293
voorts,1,0.00293
gelijk,1,0.00293
gaan,1,0.00293
ganslijk,1,0.00293
voet,1,0.00293
niets,1,0.00293
grijpen,1,0.00293
inbrengen,1,0.00293
roek,1,0.00293
heen,1,0.00293
voor,1,0.00293
men,1,0.00293
wat,1,0.00293
nochtans,1,0.00293
huizen,1,0.00293
gehoor,1,0.00293
gans,1,0.00293
oor,1,0.00293
weg,1,0.00293
