Lemma,Nombre d'apparitions,Frequence d'apparition
zijn,12,0.04013
een,12,0.04013
de,11,0.03679
haar,9,0.0301
hij,7,0.02341
en,7,0.02341
ne,6,0.02007
hoofd,5,0.01672
wij,5,0.01672
zij,5,0.01672
hebben,4,0.01338
van,4,0.01338
ruiden,3,0.01003
met,3,0.01003
als,3,0.01003
al,3,0.01003
eten,3,0.01003
volk,3,0.01003
zullen,3,0.01003
het,3,0.01003
bij,3,0.01003
honing,3,0.01003
ook,3,0.01003
eer,3,0.01003
tot,2,0.00669
gij,2,0.00669
huis,2,0.00669
heerlijk,2,0.00669
niet,2,0.00669
rein,2,0.00669
uit,2,0.00669
na,2,0.00669
echt,2,0.00669
hen,2,0.00669
die,2,0.00669
in,2,0.00669
kunnen,2,0.00669
daar,2,0.00669
meer,2,0.00669
hopen,2,0.00669
huis+te,1,0.00334
dochter,1,0.00334
zelf,1,0.00334
christus,1,0.00334
wonen,1,0.00334
oud,1,0.00334
ast,1,0.00334
rome,1,0.00334
worden,1,0.00334
vrij,1,0.00334
dus,1,0.00334
hoop,1,0.00334
zoon,1,0.00334
nieuw,1,0.00334
o,1,0.00334
beneden,1,0.00334
doelen,1,0.00334
zede,1,0.00334
hemel,1,0.00334
ergetscheid,1,0.00334
geluid,1,0.00334
klaarheid,1,0.00334
rist,1,0.00334
hol,1,0.00334
lijden,1,0.00334
vrede,1,0.00334
gezicht,1,0.00334
rude,1,0.00334
het+fundament,1,0.00334
blijven,1,0.00334
heruit,1,0.00334
aanschouwen,1,0.00334
jolijt,1,0.00334
eerietlang,1,0.00334
ruilof,1,0.00334
feest,1,0.00334
houwen,1,0.00334
de+smelen,1,0.00334
krijt,1,0.00334
trouw,1,0.00334
johannes,1,0.00334
rouwen,1,0.00334
eruit+gelo,1,0.00334
eeuwig,1,0.00334
tegenwoordig,1,0.00334
getal,1,0.00334
niemand,1,0.00334
groot,1,0.00334
hul,1,0.00334
heurdom,1,0.00334
tijd,1,0.00334
rijn,1,0.00334
hangen,1,0.00334
eind,1,0.00334
leven,1,0.00334
dan,1,0.00334
getrouw,1,0.00334
span,1,0.00334
haten,1,0.00334
dood,1,0.00334
zwaard,1,0.00334
ban,1,0.00334
liefde,1,0.00334
verdrijven,1,0.00334
hee,1,0.00334
deze,1,0.00334
ens,1,0.00334
.chelling,1,0.00334
elk,1,0.00334
ees,1,0.00334
in+dat,1,0.00334
woord,1,0.00334
bet,1,0.00334
doen,1,0.00334
behoorte,1,0.00334
eder,1,0.00334
geboorte,1,0.00334
wel,1,0.00334
een+zijde,1,0.00334
manierd,1,0.00334
jaar,1,0.00334
ader,1,0.00334
vergeten,1,0.00334
tekruis,1,0.00334
versieren,1,0.00334
plazianes,1,0.00334
zorg,1,0.00334
pad,1,0.00334
negeen,1,0.00334
poort,1,0.00334
hoe,1,0.00334
zwaar,1,0.00334
eteren+ver,1,0.00334
eruit+vagel,1,0.00334
eerzaam,1,0.00334
hoog,1,0.00334
preken,1,0.00334
hertstus,1,0.00334
klaar,1,0.00334
hennaar,1,0.00334
hier,1,0.00334
naam,1,0.00334
de+smelel,1,0.00334
door,1,0.00334
nauw,1,0.00334
getaat,1,0.00334
trimman,1,0.00334
rechter,1,0.00334
gans,1,0.00334
staan,1,0.00334
schrijven,1,0.00334
reuvlast,1,0.00334
zin,1,0.00334
om,1,0.00334
verwinnen,1,0.00334
heten,1,0.00334
sterken,1,0.00334
gemoed,1,0.00334
ever,1,0.00334
rusten,1,0.00334
schoonheid,1,0.00334
list,1,0.00334
regulgem,1,0.00334
zitten,1,0.00334
binnen,1,0.00334
kieraad,1,0.00334
hand,1,0.00334
beminnen,1,0.00334
ja,1,0.00334
idoon,1,0.00334
de+eest,1,0.00334
verstand,1,0.00334
houden,1,0.00334
want,1,0.00334
planten,1,0.00334
het+in,1,0.00334
geloof,1,0.00334
schoon,1,0.00334
eten+zij,1,0.00334
de+met,1,0.00334
daad,1,0.00334
broeder,1,0.00334
gaan,1,0.00334
treuren,1,0.00334
