Lemma,Nombre d'apparitions,Frequence d'apparition
de,13,0.05058
ik,10,0.03891
bloem,10,0.03891
mijn,7,0.02724
te,7,0.02724
zijn,7,0.02724
al,6,0.02335
dit,5,0.01946
zij,5,0.01946
hebben,5,0.01946
haar,5,0.01946
eten,4,0.01556
van,4,0.01556
lof,3,0.01167
schoon,3,0.01167
dat,3,0.01167
zo,3,0.01167
met,3,0.01167
hij,3,0.01167
die,3,0.01167
deze,2,0.00778
gaan,2,0.00778
zullen,2,0.00778
boven,2,0.00778
spreken,2,0.00778
schoonte,2,0.00778
schoonheid,2,0.00778
groot,2,0.00778
hand,2,0.00778
ook,2,0.00778
om,2,0.00778
eer,2,0.00778
als,2,0.00778
liefde,2,0.00778
ne,2,0.00778
moeten,2,0.00778
het+zijn,2,0.00778
een,2,0.00778
hart,2,0.00778
doen,2,0.00778
lustig,2,0.00778
lusten,1,0.00389
groen,1,0.00389
ije,1,0.00389
verheugen,1,0.00389
maagd,1,0.00389
hooggeld,1,0.00389
tot,1,0.00389
jagen,1,0.00389
na,1,0.00389
heffen,1,0.00389
hoofd,1,0.00389
waard,1,0.00389
sieren,1,0.00389
zulken,1,0.00389
apollo,1,0.00389
fluiten,1,0.00389
hooit,1,0.00389
haagd,1,0.00389
bloederman,1,0.00389
ontvroesten,1,0.00389
gemoed,1,0.00389
schrijven,1,0.00389
hartje,1,0.00389
volmaakt,1,0.00389
innet,1,0.00389
deugd,1,0.00389
telven,1,0.00389
ontsteken,1,0.00389
de+van,1,0.00389
dochter,1,0.00389
dichten,1,0.00389
sluiten,1,0.00389
bloomkerheid,1,0.00389
dwingen,1,0.00389
maken,1,0.00389
niet,1,0.00389
ei,1,0.00389
geven,1,0.00389
plaats,1,0.00389
rede,1,0.00389
maar,1,0.00389
laken,1,0.00389
wouw,1,0.00389
iemand,1,0.00389
het+onrecht,1,0.00389
het+of,1,0.00389
leven,1,0.00389
bloempje,1,0.00389
ontwerpen,1,0.00389
lieflijk,1,0.00389
altijd,1,0.00389
handsch,1,0.00389
welk,1,0.00389
naar,1,0.00389
ooi,1,0.00389
in,1,0.00389
je,1,0.00389
staan,1,0.00389
glachterwaarder,1,0.00389
daar,1,0.00389
spruiten,1,0.00389
vergelijk,1,0.00389
bloemskeen,1,0.00389
geen,1,0.00389
gij,1,0.00389
verblijd,1,0.00389
geest,1,0.00389
door,1,0.00389
verrekken,1,0.00389
brengen,1,0.00389
eind,1,0.00389
zin,1,0.00389
houden,1,0.00389
kind,1,0.00389
limede,1,0.00389
elk,1,0.00389
schier,1,0.00389
wel,1,0.00389
ster,1,0.00389
bloempmeer,1,0.00389
loven,1,0.00389
prijzen,1,0.00389
vergeten,1,0.00389
o,1,0.00389
klaar,1,0.00389
gedachte,1,0.00389
oog,1,0.00389
zien,1,0.00389
gestadelijkheid,1,0.00389
oorbaren,1,0.00389
vrucht,1,0.00389
gedachtenis,1,0.00389
alleenlijk,1,0.00389
voren,1,0.00389
komen,1,0.00389
hangen,1,0.00389
verdwijnen,1,0.00389
slaap,1,0.00389
snak,1,0.00389
nu,1,0.00389
bewijzen,1,0.00389
minnaar,1,0.00389
pijn,1,0.00389
heten,1,0.00389
eerst,1,0.00389
stad,1,0.00389
