Lemma,Nombre d'apparitions,Frequence d'apparition
hij,12,0.03738
zo,10,0.03115
het,10,0.03115
hebben,10,0.03115
zijn,9,0.02804
gij,7,0.02181
eten,7,0.02181
als,7,0.02181
dat,7,0.02181
halen+hij,6,0.01869
al,6,0.01869
met,6,0.01869
de,5,0.01558
beginnen,5,0.01558
ik,5,0.01558
haar,5,0.01558
doen,4,0.01246
van,4,0.01246
ne,4,0.01246
bij,4,0.01246
ei,4,0.01246
te,4,0.01246
slapen,3,0.00935
goed,3,0.00935
dit,3,0.00935
zullen,3,0.00935
een,3,0.00935
ja,3,0.00935
haten,3,0.00935
zij,3,0.00935
menig,2,0.00623
lang,2,0.00623
doorbrengen,2,0.00623
lopen,2,0.00623
wat,2,0.00623
dan,2,0.00623
hangen,2,0.00623
zeggen,2,0.00623
in,2,0.00623
schieten,2,0.00623
aan,2,0.00623
eer,2,0.00623
ese,2,0.00623
o,2,0.00623
et,2,0.00623
blijven,2,0.00623
as,2,0.00623
worden,2,0.00623
winnen,2,0.00623
die,2,0.00623
gaan,2,0.00623
als+zij,1,0.00312
geen,1,0.00312
bezien,1,0.00312
moeten,1,0.00312
hart,1,0.00312
dood,1,0.00312
knagen,1,0.00312
muis,1,0.00312
denken,1,0.00312
bang,1,0.00312
angst,1,0.00312
c,1,0.00312
eerst,1,0.00312
bet,1,0.00312
spinnen,1,0.00312
halen+ik,1,0.00312
hangen+zij,1,0.00312
slijpen,1,0.00312
azi's1e,1,0.00312
verteren,1,0.00312
errijf,1,0.00312
noch,1,0.00312
meladen,1,0.00312
hoop,1,0.00312
nog,1,0.00312
duizend,1,0.00312
benouwen,1,0.00312
niet,1,0.00312
elk,1,0.00312
alleen,1,0.00312
willen+zij,1,0.00312
nu,1,0.00312
trouw,1,0.00312
maar,1,0.00312
vragen,1,0.00312
schrijken,1,0.00312
lijf,1,0.00312
meest,1,0.00312
omnoot,1,0.00312
och,1,0.00312
:,1,0.00312
laten,1,0.00312
mijn,1,0.00312
vreed,1,0.00312
kost,1,0.00312
slijpemas,1,0.00312
eg,1,0.00312
toen,1,0.00312
treeg,1,0.00312
erk,1,0.00312
zeer,1,0.00312
beladen,1,0.00312
trekken,1,0.00312
huis,1,0.00312
eisen,1,0.00312
slaapwaag,1,0.00312
aarde,1,0.00312
monnikerun,1,0.00312
bees,1,0.00312
ik+zij,1,0.00312
lief,1,0.00312
ook,1,0.00312
servatier,1,0.00312
.tad,1,0.00312
einden,1,0.00312
henus,1,0.00312
raaf,1,0.00312
gelijk,1,0.00312
smeren,1,0.00312
wind,1,0.00312
zwetsen,1,0.00312
slaan,1,0.00312
begraven,1,0.00312
ezen,1,0.00312
ras,1,0.00312
geld,1,0.00312
zak,1,0.00312
verzoepen,1,0.00312
goeden,1,0.00312
mooi,1,0.00312
hand,1,0.00312
ontstelen,1,0.00312
spoop,1,0.00312
gerief,1,0.00312
hees,1,0.00312
rolsen,1,0.00312
ammel,1,0.00312
verkwetsen,1,0.00312
verwijten,1,0.00312
door,1,0.00312
hier,1,0.00312
zien,1,0.00312
menen,1,0.00312
krijten,1,0.00312
halentie,1,0.00312
schijf,1,0.00312
tellen,1,0.00312
hol,1,0.00312
nacht,1,0.00312
stuiven,1,0.00312
slaapmussen,1,0.00312
op,1,0.00312
komen,1,0.00312
men,1,0.00312
afzien,1,0.00312
spoken,1,0.00312
garen,1,0.00312
weg,1,0.00312
gelden,1,0.00312
klouwen,1,0.00312
hoofd,1,0.00312
macht,1,0.00312
missen,1,0.00312
neen,1,0.00312
