Lemma,Nombre d'apparitions,Frequence d'apparition
ik,24,0.13408
ne,9,0.05028
gij,9,0.05028
hij,9,0.05028
om,9,0.05028
zij,8,0.04469
hebben,8,0.04469
haar,7,0.03911
een,7,0.03911
niet,6,0.03352
in,6,0.03352
altijd,5,0.02793
voort,5,0.02793
uw,5,0.02793
hand,5,0.02793
eens,4,0.02235
van,4,0.02235
zijn,3,0.01676
te,3,0.01676
al,3,0.01676
doch,2,0.01117
voor,2,0.01117
nu,2,0.01117
haat,2,0.01117
zoet,2,0.01117
het+zijn,2,0.01117
met,2,0.01117
mijn,2,0.01117
zo,2,0.01117
ook,2,0.01117
dat,1,0.00559
i,1,0.00559
bij,1,0.00559
dus,1,0.00559
in+dat,1,0.00559
in+het,1,0.00559
nooit,1,0.00559
het+in,1,0.00559
het,1,0.00559
haten,1,0.00559
die,1,0.00559
toen,1,0.00559
de+te,1,0.00559
uur,1,0.00559
op,1,0.00559
noch,1,0.00559
allerliefste,1,0.00559
de,1,0.00559
hoe,1,0.00559
zo+het,1,0.00559
