Lemma,Nombre d'apparitions,Frequence d'apparition
gij,17,0.13281
mijn,12,0.09375
ik,11,0.08594
dat,6,0.04688
al,5,0.03906
hij,5,0.03906
van,5,0.03906
uw,4,0.03125
in,4,0.03125
niet,4,0.03125
ne,3,0.02344
zo,3,0.02344
de,3,0.02344
zijn,3,0.02344
het,3,0.02344
hoe,3,0.02344
een,3,0.02344
nog,2,0.01562
hebben,2,0.01562
eten,2,0.01562
wat,2,0.01562
op,2,0.01562
et,2,0.01562
zij,2,0.01562
je,1,0.00781
onweel,1,0.00781
nu,1,0.00781
die,1,0.00781
men,1,0.00781
min,1,0.00781
als,1,0.00781
eind,1,0.00781
daar,1,0.00781
doen,1,0.00781
amsterstmaast,1,0.00781
nooit,1,0.00781
meest,1,0.00781
dik,1,0.00781
bij,1,0.00781
immermeer,1,0.00781
hand,1,0.00781
miz,1,0.00781
voor,1,0.00781
en,1,0.00781
