Lemma,Nombre d'apparitions,Frequence d'apparition
de,14,0.1037
een,11,0.08148
zijn,10,0.07407
ne,9,0.06667
in,7,0.05185
hij,7,0.05185
met,6,0.04444
het,5,0.03704
eten,4,0.02963
van,4,0.02963
ja,4,0.02963
op,4,0.02963
hoofd,3,0.02222
et,3,0.02222
als,2,0.01481
al,2,0.01481
te,2,0.01481
en,2,0.01481
hangen,2,0.01481
tot,2,0.01481
hebben,2,0.01481
mijn,2,0.01481
noch,1,0.00741
incisris,1,0.00741
node,1,0.00741
door,1,0.00741
wij,1,0.00741
gebout,1,0.00741
altijd,1,0.00741
nu,1,0.00741
honderd,1,0.00741
horen,1,0.00741
haar,1,0.00741
om,1,0.00741
geen,1,0.00741
deze,1,0.00741
zowus,1,0.00741
je,1,0.00741
het+in,1,0.00741
allernaast,1,0.00741
n,1,0.00741
voor,1,0.00741
a,1,0.00741
eind,1,0.00741
enig,1,0.00741
hent,1,0.00741
gij,1,0.00741
ik,1,0.00741
uw,1,0.00741
einde,1,0.00741
