Lemma,Nombre d'apparitions,Frequence d'apparition
ik,10,0.14925
mijn,4,0.0597
en,4,0.0597
gij,3,0.04478
hij,3,0.04478
een,3,0.04478
de,3,0.04478
du,3,0.04478
zijn,2,0.02985
dat,2,0.02985
ne,2,0.02985
haar,2,0.02985
ont,2,0.02985
eerst+het,1,0.01493
al,1,0.01493
ese,1,0.01493
vol,1,0.01493
tot,1,0.01493
doost,1,0.01493
zeer,1,0.01493
elk,1,0.01493
olie,1,0.01493
met,1,0.01493
zalfst,1,0.01493
weder,1,0.01493
aardmeet,1,0.01493
niet,1,0.01493
als,1,0.01493
de+poorter,1,0.01493
uw,1,0.01493
naam,1,0.01493
horen,1,0.01493
aan,1,0.01493
niets,1,0.01493
in,1,0.01493
zij,1,0.01493
onder,1,0.01493
