Lemma,Nombre d'apparitions,Frequence d'apparition
het,7,0.08434
als,6,0.07229
ne,4,0.04819
een,4,0.04819
de,4,0.04819
die,3,0.03614
et,3,0.03614
in,3,0.03614
hand,3,0.03614
ik,3,0.03614
van,3,0.03614
altijd,2,0.0241
niet,2,0.0241
te,2,0.0241
of,2,0.0241
wel,2,0.0241
aan,2,0.0241
zijn,2,0.0241
noch,2,0.0241
men,2,0.0241
houd,1,0.01205
deze,1,0.01205
hij,1,0.01205
gij,1,0.01205
tot,1,0.01205
zonder,1,0.01205
met,1,0.01205
bij,1,0.01205
meer,1,0.01205
veel,1,0.01205
het+zij,1,0.01205
ook,1,0.01205
mijn,1,0.01205
bloed,1,0.01205
meest,1,0.01205
eten,1,0.01205
maar,1,0.01205
ne+zij,1,0.01205
al,1,0.01205
haten,1,0.01205
eer,1,0.01205
en,1,0.01205
