Lemma,Nombre d'apparitions,Frequence d'apparition
de,12,0.11009
hoofd,8,0.07339
ne,7,0.06422
het,6,0.05505
wij,6,0.05505
nu,5,0.04587
in,5,0.04587
met,4,0.0367
dat,4,0.0367
men,3,0.02752
eer,3,0.02752
haar,3,0.02752
van,2,0.01835
zijn,2,0.01835
hier,2,0.01835
o,2,0.01835
ooi,2,0.01835
eten,1,0.00917
hij,1,0.00917
voorwaar,1,0.00917
het+in,1,0.00917
je,1,0.00917
rein,1,0.00917
heer,1,0.00917
zieden,1,0.00917
door,1,0.00917
aan,1,0.00917
elk,1,0.00917
ermover+hoven,1,0.00917
haten,1,0.00917
ever,1,0.00917
voort,1,0.00917
klaarlijk,1,0.00917
het+twoord,1,0.00917
de+hard,1,0.00917
een,1,0.00917
vruchtbaar,1,0.00917
ook,1,0.00917
uzza,1,0.00917
het+goddelijk,1,0.00917
ie,1,0.00917
als,1,0.00917
ijs,1,0.00917
zo,1,0.00917
zonderling,1,0.00917
hoofdwillig,1,0.00917
behoedzaam,1,0.00917
eeuwelijk,1,0.00917
horen,1,0.00917
...,1,0.00917
