Lemma,Nombre d'apparitions,Frequence d'apparition
ne,7,0.10294
de,5,0.07353
hij,4,0.05882
gij,3,0.04412
mijn,3,0.04412
te,3,0.04412
een,3,0.04412
in,2,0.02941
zijn,2,0.02941
eer,2,0.02941
ik,2,0.02941
door,2,0.02941
kok,2,0.02941
om,2,0.02941
voor,2,0.02941
hoofd,1,0.01471
wat,1,0.01471
et,1,0.01471
a,1,0.01471
hocht,1,0.01471
niet,1,0.01471
na,1,0.01471
die,1,0.01471
horen,1,0.01471
het,1,0.01471
van,1,0.01471
te+eenhamel,1,0.01471
nemen,1,0.01471
wel,1,0.01471
..,1,0.01471
al,1,0.01471
of,1,0.01471
eer+helft,1,0.01471
lood,1,0.01471
.,1,0.01471
tot,1,0.01471
met,1,0.01471
hoe,1,0.01471
hoot,1,0.01471
