Lemma,Nombre d'apparitions,Frequence d'apparition
gij,27,0.12054
de,17,0.07589
dat,14,0.0625
een,12,0.05357
te,11,0.04911
hij,9,0.04018
ne,9,0.04018
na,8,0.03571
en,8,0.03571
met,8,0.03571
wij,8,0.03571
zijn,7,0.03125
in,6,0.02679
eer,6,0.02679
geen,5,0.02232
eten,5,0.02232
ik,4,0.01786
nu,4,0.01786
van,4,0.01786
hoeden,3,0.01339
wel,3,0.01339
al,3,0.01339
et,3,0.01339
zij,3,0.01339
niet,3,0.01339
het,2,0.00893
deze,2,0.00893
zo,2,0.00893
hoofd,2,0.00893
uw,2,0.00893
tot,2,0.00893
die,2,0.00893
houden,2,0.00893
hand,2,0.00893
men,1,0.00446
hebben,1,0.00446
of,1,0.00446
jane,1,0.00446
eens,1,0.00446
niemand,1,0.00446
emma,1,0.00446
hoon,1,0.00446
heilig,1,0.00446
ons,1,0.00446
elk,1,0.00446
dit,1,0.00446
hoor,1,0.00446
altijd,1,0.00446
goud,1,0.00446
om,1,0.00446
