Lemma,Nombre d'apparitions,Frequence d'apparition
wij,21,0.10448
de,17,0.08458
een,14,0.06965
hij,11,0.05473
zijn,7,0.03483
gij,7,0.03483
niet,7,0.03483
zij,6,0.02985
ne,6,0.02985
al,6,0.02985
deze,6,0.02985
dit,6,0.02985
die,5,0.02488
daar,4,0.0199
ik,4,0.0199
in,4,0.0199
o,4,0.0199
met,4,0.0199
het,4,0.0199
nu,3,0.01493
eten,3,0.01493
voor,3,0.01493
dat,3,0.01493
zo,3,0.01493
na,3,0.01493
hier,3,0.01493
op,3,0.01493
eer,3,0.01493
zijn+er,2,0.00995
van,2,0.00995
te,2,0.00995
haar,2,0.00995
en,2,0.00995
ook,2,0.00995
hoofd,2,0.00995
toch,2,0.00995
ons,2,0.00995
lang,1,0.00498
af,1,0.00498
geen,1,0.00498
iemand,1,0.00498
de+van,1,0.00498
edam,1,0.00498
in+de,1,0.00498
heerlijk,1,0.00498
einden,1,0.00498
of,1,0.00498
uw,1,0.00498
weder,1,0.00498
ongeduchtelijk,1,0.00498
