Lemma,Nombre d'apparitions,Frequence d'apparition
hij,16,0.12214
een,11,0.08397
de,9,0.0687
niet,6,0.0458
met,6,0.0458
en,5,0.03817
ne,5,0.03817
zijn,4,0.03053
zij,3,0.0229
wij,3,0.0229
hebben,3,0.0229
haar,3,0.0229
na,3,0.0229
van,3,0.0229
niemand,2,0.01527
gij,2,0.01527
deze,2,0.01527
eten,2,0.01527
dat,2,0.01527
men,2,0.01527
op,2,0.01527
hoofd,2,0.01527
hoeden,2,0.01527
ee,2,0.01527
in,2,0.01527
ik,2,0.01527
te,2,0.01527
nu,2,0.01527
hier,2,0.01527
houden,1,0.00763
om,1,0.00763
gehand,1,0.00763
.,1,0.00763
ook,1,0.00763
dit,1,0.00763
worden,1,0.00763
hand,1,0.00763
taalveld+te,1,0.00763
mede,1,0.00763
aldaar,1,0.00763
hetwelk,1,0.00763
eer,1,0.00763
vromelijk,1,0.00763
heilig,1,0.00763
binnen,1,0.00763
bij,1,0.00763
johannes,1,0.00763
iet,1,0.00763
samen,1,0.00763
daar,1,0.00763
