Lemma,Nombre d'apparitions,Frequence d'apparition
ik,11,0.07143
zij,9,0.05844
mijn,9,0.05844
wel,8,0.05195
haar,8,0.05195
alzo,8,0.05195
een,7,0.04545
aan,7,0.04545
ne,7,0.04545
onder,7,0.04545
wij,6,0.03896
van,5,0.03247
en,5,0.03247
de,5,0.03247
niet,4,0.02597
hij,4,0.02597
ook,3,0.01948
na,3,0.01948
te,3,0.01948
zes,2,0.01299
dat,2,0.01299
malkander,2,0.01299
het,2,0.01299
gij,2,0.01299
elk,1,0.00649
eten,1,0.00649
door,1,0.00649
weg,1,0.00649
hebben,1,0.00649
in,1,0.00649
nog,1,0.00649
haten,1,0.00649
zonder,1,0.00649
al,1,0.00649
op,1,0.00649
tegen,1,0.00649
oud,1,0.00649
doen,1,0.00649
als,1,0.00649
bij,1,0.00649
noch,1,0.00649
geen,1,0.00649
stil,1,0.00649
daar,1,0.00649
nader,1,0.00649
naar,1,0.00649
ei,1,0.00649
met,1,0.00649
echt,1,0.00649
