Lemma,Nombre d'apparitions,Frequence d'apparition
een,5,0.0625
gij,5,0.0625
eer,5,0.0625
niet,3,0.0375
zijn,3,0.0375
om,3,0.0375
de,3,0.0375
die,2,0.025
bij,2,0.025
haten,2,0.025
van,2,0.025
uw,2,0.025
ja,2,0.025
ik,2,0.025
op,2,0.025
na,2,0.025
ne,2,0.025
in,2,0.025
geen,1,0.0125
en,1,0.0125
als,1,0.0125
te+de,1,0.0125
dat,1,0.0125
hij,1,0.0125
te,1,0.0125
hoofd,1,0.0125
aan,1,0.0125
het+zijn,1,0.0125
of,1,0.0125
nu,1,0.0125
tot,1,0.0125
eten,1,0.0125
wie,1,0.0125
missen,1,0.0125
nimmermeer,1,0.0125
el,1,0.0125
voor,1,0.0125
mijn,1,0.0125
aanstig,1,0.0125
nog,1,0.0125
zij,1,0.0125
hier,1,0.0125
alleen,1,0.0125
ije,1,0.0125
zilver,1,0.0125
obbergen,1,0.0125
daar,1,0.0125
het,1,0.0125
wakend,1,0.0125
