Lemma,Nombre d'apparitions,Frequence d'apparition
hij,15,0.11628
ne,11,0.08527
zijn,10,0.07752
een,8,0.06202
eten,6,0.04651
de,5,0.03876
wij,5,0.03876
met,4,0.03101
door,3,0.02326
zij,3,0.02326
en,3,0.02326
hier,3,0.02326
ie,2,0.0155
hebben,2,0.0155
men+zien,2,0.0155
al,2,0.0155
haten,2,0.0155
die,2,0.0155
ook,2,0.0155
eer,2,0.0155
op,2,0.0155
haar,2,0.0155
eeuwig,2,0.0155
je,2,0.0155
het+in,2,0.0155
hood,2,0.0155
van,2,0.0155
haan,1,0.00775
tot,1,0.00775
zeer,1,0.00775
hoon,1,0.00775
op+het,1,0.00775
voor,1,0.00775
als,1,0.00775
wel,1,0.00775
het,1,0.00775
uw,1,0.00775
eind,1,0.00775
heten,1,0.00775
haasten,1,0.00775
geen,1,0.00775
ja,1,0.00775
daar,1,0.00775
hand,1,0.00775
het+zaam,1,0.00775
men+zullen,1,0.00775
hengen,1,0.00775
of,1,0.00775
altijd,1,0.00775
heffelijk,1,0.00775
