Lemma,Nombre d'apparitions,Frequence d'apparition
ne,5,0.07692
en,4,0.06154
een,4,0.06154
ik,4,0.06154
het,3,0.04615
de,3,0.04615
mijn,3,0.04615
niet,3,0.04615
kok,2,0.03077
hoe,2,0.03077
koken,2,0.03077
gij,2,0.03077
dan,1,0.01538
toe,1,0.01538
zien,1,0.01538
die,1,0.01538
daar,1,0.01538
wie,1,0.01538
heimelijk,1,0.01538
ja,1,0.01538
et,1,0.01538
hand,1,0.01538
dat,1,0.01538
eten,1,0.01538
als,1,0.01538
al,1,0.01538
op,1,0.01538
lemma_unclear,1,0.01538
in,1,0.01538
lang,1,0.01538
ik+ne,1,0.01538
voor,1,0.01538
of,1,0.01538
uw,1,0.01538
met,1,0.01538
even,1,0.01538
maar,1,0.01538
geen,1,0.01538
toch,1,0.01538
ook,1,0.01538
