Lemma,Nombre d'apparitions,Frequence d'apparition
ik,21,0.15441
mijn,12,0.08824
gij,10,0.07353
een,9,0.06618
ne,8,0.05882
uw,8,0.05882
in,5,0.03676
die,5,0.03676
van,4,0.02941
de,3,0.02206
hoofd,2,0.01471
door,2,0.01471
hand,2,0.01471
daar,2,0.01471
het,2,0.01471
hebben,2,0.01471
over,2,0.01471
zijn,2,0.01471
te,2,0.01471
met,2,0.01471
want,2,0.01471
op,1,0.00735
aangezien,1,0.00735
gelijk,1,0.00735
nakelijk,1,0.00735
deze,1,0.00735
elk,1,0.00735
of,1,0.00735
niet,1,0.00735
ochte,1,0.00735
als,1,0.00735
zij,1,0.00735
hood,1,0.00735
ie,1,0.00735
en,1,0.00735
c,1,0.00735
vuil,1,0.00735
ee,1,0.00735
lang,1,0.00735
nader,1,0.00735
wat,1,0.00735
ook,1,0.00735
daar+het,1,0.00735
tegen,1,0.00735
nu,1,0.00735
voor,1,0.00735
nimmermeer,1,0.00735
waarachtelijk,1,0.00735
eer,1,0.00735
allemaal,1,0.00735
