Lemma,Nombre d'apparitions,Frequence d'apparition
gij,12,0.07547
de,12,0.07547
hij,9,0.0566
ne,8,0.05031
niet,8,0.05031
wij,7,0.04403
uw,6,0.03774
mijn,6,0.03774
ik,6,0.03774
te,5,0.03145
voor,5,0.03145
eten,4,0.02516
en,4,0.02516
met,4,0.02516
van,3,0.01887
ie,3,0.01887
hier,3,0.01887
zij,3,0.01887
in,3,0.01887
hebben,3,0.01887
zijn,3,0.01887
hoeden,3,0.01887
of,2,0.01258
houden,2,0.01258
hoofd,2,0.01258
haten,2,0.01258
daar,2,0.01258
wel,2,0.01258
op,2,0.01258
een,2,0.01258
die,2,0.01258
chri,2,0.01258
elk,2,0.01258
van+de,1,0.00629
samen,1,0.00629
al,1,0.00629
zilver,1,0.00629
hand,1,0.00629
voren,1,0.00629
te+de,1,0.00629
uit,1,0.00629
bij,1,0.00629
voorts,1,0.00629
haat,1,0.00629
de+te,1,0.00629
nu,1,0.00629
in+dat,1,0.00629
naar,1,0.00629
zelf,1,0.00629
horen,1,0.00629
