Lemma,Nombre d'apparitions,Frequence d'apparition
ik,40,0.27586
mijn,32,0.22069
in,5,0.03448
al,5,0.03448
aan,5,0.03448
gij,4,0.02759
en,3,0.02069
tot,3,0.02069
niet,3,0.02069
de,3,0.02069
te,2,0.01379
dat,2,0.01379
voren,2,0.01379
hij,2,0.01379
uw,2,0.01379
vol,2,0.01379
een,2,0.01379
zijn+het,1,0.0069
hoofd,1,0.0069
bij,1,0.0069
nood,1,0.0069
nauw,1,0.0069
nu,1,0.0069
want,1,0.0069
zij,1,0.0069
zo,1,0.0069
als,1,0.0069
n,1,0.0069
spade,1,0.0069
zeer,1,0.0069
met,1,0.0069
:,1,0.0069
van,1,0.0069
van+de,1,0.0069
eer,1,0.0069
ne,1,0.0069
die,1,0.0069
eten,1,0.0069
hebben,1,0.0069
om,1,0.0069
nog,1,0.0069
het,1,0.0069
de+te,1,0.0069
het+zij,1,0.0069
de+sal,1,0.0069
