Lemma,Nombre d'apparitions,Frequence d'apparition
hij,7,0.08537
ik,5,0.06098
een,5,0.06098
wij,4,0.04878
de,3,0.03659
op,3,0.03659
ne,3,0.03659
gij,3,0.03659
dat,3,0.03659
et,2,0.02439
ook,2,0.02439
eer,2,0.02439
zijn,2,0.02439
hier,2,0.02439
doch,2,0.02439
niet,2,0.02439
zij,2,0.02439
na,2,0.02439
door,1,0.0122
hoeden,1,0.0122
met,1,0.0122
van,1,0.0122
de+te,1,0.0122
voort,1,0.0122
deze,1,0.0122
wat,1,0.0122
ee,1,0.0122
voortaan,1,0.0122
uw,1,0.0122
al,1,0.0122
hoofd,1,0.0122
als,1,0.0122
uit,1,0.0122
mijn,1,0.0122
nog,1,0.0122
wel,1,0.0122
even,1,0.0122
zonder,1,0.0122
meer,1,0.0122
nu,1,0.0122
in,1,0.0122
bij,1,0.0122
te,1,0.0122
neer,1,0.0122
eten,1,0.0122
het,1,0.0122
