Lemma,Nombre d'apparitions,Frequence d'apparition
een,21,0.12353
de,17,0.1
ik,11,0.06471
wij,8,0.04706
in,8,0.04706
zijn,8,0.04706
van,7,0.04118
hij,6,0.03529
mijn,6,0.03529
op,4,0.02353
gij,4,0.02353
het,4,0.02353
hier,4,0.02353
zich,3,0.01765
met,3,0.01765
wat,3,0.01765
hoe,3,0.01765
voor,3,0.01765
hebben,3,0.01765
hood,3,0.01765
zij,2,0.01176
tot,2,0.01176
heilig,2,0.01176
haar,2,0.01176
ne,2,0.01176
et,2,0.01176
die,2,0.01176
en,2,0.01176
al,2,0.01176
daar,2,0.01176
eten,2,0.01176
were,1,0.00588
eeuwig,1,0.00588
dat,1,0.00588
hoofd,1,0.00588
gene,1,0.00588
licht,1,0.00588
de+de+dondheid,1,0.00588
vaak,1,0.00588
door,1,0.00588
dan,1,0.00588
hangen,1,0.00588
binnen,1,0.00588
kampen,1,0.00588
uw,1,0.00588
als,1,0.00588
zalig,1,0.00588
deegienwijsd,1,0.00588
horen,1,0.00588
kok,1,0.00588
