Lemma,Nombre d'apparitions,Frequence d'apparition
de,12,0.10714
een,7,0.0625
hij,5,0.04464
eer,4,0.03571
het,4,0.03571
bij,4,0.03571
zijn,4,0.03571
eten,4,0.03571
met,4,0.03571
te,3,0.02679
wij,3,0.02679
ne,3,0.02679
in,3,0.02679
van,3,0.02679
aan,3,0.02679
na,3,0.02679
haar,2,0.01786
uw,2,0.01786
die,2,0.01786
mijn,2,0.01786
nu,2,0.01786
dat,2,0.01786
niet,2,0.01786
daar,2,0.01786
haten,2,0.01786
ie,1,0.00893
emen,1,0.00893
ook,1,0.00893
noch,1,0.00893
wat,1,0.00893
et,1,0.00893
ja,1,0.00893
op,1,0.00893
al,1,0.00893
voor,1,0.00893
evangel,1,0.00893
om,1,0.00893
wel,1,0.00893
ee,1,0.00893
ik,1,0.00893
hier,1,0.00893
zelf,1,0.00893
zo,1,0.00893
elf,1,0.00893
o,1,0.00893
je,1,0.00893
lustig,1,0.00893
eine,1,0.00893
einen,1,0.00893
e,1,0.00893
