Lemma,Nombre d'apparitions,Frequence d'apparition
wij,8,0.11765
een,8,0.11765
de,6,0.08824
in,4,0.05882
ons,3,0.04412
twee,3,0.04412
van,3,0.04412
te,2,0.02941
die,2,0.02941
ne,2,0.02941
hochten,1,0.01471
onder,1,0.01471
het,1,0.01471
ver,1,0.01471
hoofd,1,0.01471
aan,1,0.01471
dan,1,0.01471
et,1,0.01471
deze,1,0.01471
nimmer,1,0.01471
het+zijn,1,0.01471
zo,1,0.01471
wee,1,0.01471
zij,1,0.01471
als,1,0.01471
eten,1,0.01471
uur,1,0.01471
vol,1,0.01471
hebben,1,0.01471
dit,1,0.01471
cijns,1,0.01471
hartelijk,1,0.01471
met,1,0.01471
nu,1,0.01471
gij,1,0.01471
dat,1,0.01471
men,1,0.01471
