Lemma,Nombre d'apparitions,Frequence d'apparition
de,13,0.07263
hij,13,0.07263
een,12,0.06704
en,11,0.06145
gij,9,0.05028
in,9,0.05028
zij,7,0.03911
wij,6,0.03352
met,6,0.03352
ne,5,0.02793
al,5,0.02793
zijn,5,0.02793
hoofd,4,0.02235
wel,4,0.02235
haar,4,0.02235
van,3,0.01676
zich,3,0.01676
die,3,0.01676
niet,3,0.01676
hebben,3,0.01676
voor,3,0.01676
tot,3,0.01676
eten,3,0.01676
zeer,3,0.01676
om,2,0.01117
mijn,2,0.01117
van+de,2,0.01117
ook,2,0.01117
haten,2,0.01117
deze,2,0.01117
na,2,0.01117
noch,2,0.01117
eer,2,0.01117
o,2,0.01117
.,2,0.01117
uw,2,0.01117
zo,2,0.01117
zin,1,0.00559
smaken,1,0.00559
meest,1,0.00559
willen,1,0.00559
toch,1,0.00559
aan,1,0.00559
zonder,1,0.00559
beminnen,1,0.00559
bij,1,0.00559
waar,1,0.00559
houden,1,0.00559
tezamen,1,0.00559
dit,1,0.00559
