Lemma,Nombre d'apparitions,Frequence d'apparition
ik,44,0.18803
gij,29,0.12393
mijn,17,0.07265
dat,10,0.04274
hij,9,0.03846
niet,8,0.03419
en,7,0.02991
ne,7,0.02991
te,7,0.02991
van,6,0.02564
zeer,6,0.02564
met,5,0.02137
die,4,0.01709
het,4,0.01709
al,4,0.01709
hoe,4,0.01709
in,4,0.01709
een,3,0.01282
zijn,3,0.01282
daar,3,0.01282
om,3,0.01282
zo,3,0.01282
uw,3,0.01282
wel,2,0.00855
voor,2,0.00855
wat,2,0.00855
zullen+gij,2,0.00855
meer,2,0.00855
want,2,0.00855
doch,2,0.00855
hier,2,0.00855
dan,2,0.00855
aldus,2,0.00855
het+zijn,2,0.00855
als,2,0.00855
als+het,2,0.00855
aan,2,0.00855
nie,1,0.00427
geen,1,0.00427
erk,1,0.00427
iets,1,0.00427
dikwijl,1,0.00427
dat+het,1,0.00427
einden,1,0.00427
lang,1,0.00427
beneden,1,0.00427
eeuwelijk,1,0.00427
zij,1,0.00427
op+het,1,0.00427
die+het,1,0.00427
