Lemma,Nombre d'apparitions,Frequence d'apparition
gij,21,0.17073
ik,18,0.14634
niet,7,0.05691
een,7,0.05691
het,6,0.04878
uw,6,0.04878
ne,5,0.04065
hoe,3,0.02439
dan,3,0.02439
tot,3,0.02439
mijn,3,0.02439
de,3,0.02439
te,3,0.02439
in,2,0.01626
eten,2,0.01626
van,2,0.01626
hebben,2,0.01626
als,2,0.01626
haten,2,0.01626
voor,1,0.00813
eens,1,0.00813
die,1,0.00813
iet,1,0.00813
el,1,0.00813
eiten,1,0.00813
hier,1,0.00813
op,1,0.00813
zijn,1,0.00813
doch,1,0.00813
dit,1,0.00813
zo,1,0.00813
hoofd,1,0.00813
zowen,1,0.00813
ja,1,0.00813
bij,1,0.00813
hij,1,0.00813
met,1,0.00813
elder,1,0.00813
nu,1,0.00813
je,1,0.00813
eer+ietid,1,0.00813
zij,1,0.00813
