Lemma,Nombre d'apparitions,Frequence d'apparition
in,7,0.07865
uw,6,0.06742
gij,5,0.05618
een,4,0.04494
op,4,0.04494
ik,3,0.03371
eten,3,0.03371
hij,3,0.03371
eer,3,0.03371
het,3,0.03371
at,2,0.02247
van,2,0.02247
ne,2,0.02247
o,2,0.02247
geen,2,0.02247
te,2,0.02247
al,2,0.02247
mijn,2,0.02247
na,2,0.02247
de,2,0.02247
donverfijl,1,0.01124
zien,1,0.01124
zo,1,0.01124
zij,1,0.01124
.,1,0.01124
sterfelijk,1,0.01124
gietelijk,1,0.01124
recht,1,0.01124
dat,1,0.01124
koken,1,0.01124
duur,1,0.01124
om,1,0.01124
ja,1,0.01124
ei,1,0.01124
eelijk,1,0.01124
en,1,0.01124
haar,1,0.01124
zelf,1,0.01124
als,1,0.01124
noch,1,0.01124
ee,1,0.01124
met,1,0.01124
niet,1,0.01124
bij,1,0.01124
het+ijde,1,0.01124
gemiken,1,0.01124
et,1,0.01124
boven,1,0.01124
