Lemma,Nombre d'apparitions,Frequence d'apparition
en,11,0.08209
ik,9,0.06716
de,7,0.05224
ne,7,0.05224
een,7,0.05224
in,7,0.05224
die,6,0.04478
hij,5,0.03731
gij,4,0.02985
zonder,4,0.02985
eind,4,0.02985
te,4,0.02985
of,3,0.02239
om,3,0.02239
na,3,0.02239
het,3,0.02239
doch,3,0.02239
door,2,0.01493
voor,2,0.01493
nooit,2,0.01493
hood,2,0.01493
wij,2,0.01493
mijn,2,0.01493
eten,2,0.01493
de+ander,2,0.01493
zijn,2,0.01493
op,2,0.01493
bij,2,0.01493
al,1,0.00746
vuur,1,0.00746
zich,1,0.00746
iemand,1,0.00746
onderling,1,0.00746
hier,1,0.00746
hangen,1,0.00746
tot,1,0.00746
eens,1,0.00746
als+men,1,0.00746
hand,1,0.00746
elk,1,0.00746
ieder,1,0.00746
eer,1,0.00746
de+een,1,0.00746
a,1,0.00746
hoofd,1,0.00746
men,1,0.00746
lang,1,0.00746
zin,1,0.00746
hoe,1,0.00746
god,1,0.00746
