Lemma,Nombre d'apparitions,Frequence d'apparition
een,20,0.10417
de,14,0.07292
in,11,0.05729
uw,10,0.05208
haar,9,0.04688
en,9,0.04688
ik,7,0.03646
at,7,0.03646
gij,6,0.03125
wij,5,0.02604
voor,5,0.02604
die,5,0.02604
horen,4,0.02083
het,4,0.02083
et,4,0.02083
ne,4,0.02083
zijn,4,0.02083
uit,3,0.01562
van,3,0.01562
zo,3,0.01562
dat,3,0.01562
hebben,3,0.01562
hij,3,0.01562
eer,3,0.01562
ee,2,0.01042
dit,2,0.01042
ja,2,0.01042
om,2,0.01042
hoe,2,0.01042
te,2,0.01042
eten,2,0.01042
de+te,2,0.01042
twee,2,0.01042
op,2,0.01042
door,2,0.01042
aan,2,0.01042
na,2,0.01042
ik+ne,2,0.01042
je,2,0.01042
met,2,0.01042
als,2,0.01042
zij,1,0.00521
wat,1,0.00521
te+de,1,0.00521
niet,1,0.00521
vreselijk,1,0.00521
gewis,1,0.00521
",",1,0.00521
ons,1,0.00521
ie,1,0.00521
