Lemma,Nombre d'apparitions,Frequence d'apparition
de,17,0.13386
en,10,0.07874
hij,8,0.06299
een,6,0.04724
zijn,6,0.04724
gij,6,0.04724
wij,5,0.03937
die,5,0.03937
eer,5,0.03937
al,4,0.0315
zij,3,0.02362
ne,3,0.02362
uw,3,0.02362
tot,3,0.02362
de+van,2,0.01575
door,2,0.01575
om,2,0.01575
ja,2,0.01575
zeer,2,0.01575
dat,2,0.01575
tegen,2,0.01575
hoe,1,0.00787
verlangen,1,0.00787
heel,1,0.00787
daar,1,0.00787
zo,1,0.00787
lemma_unclear,1,0.00787
mede,1,0.00787
ei,1,0.00787
na,1,0.00787
gelijk,1,0.00787
op,1,0.00787
ie,1,0.00787
min,1,0.00787
lang,1,0.00787
van,1,0.00787
hangen,1,0.00787
hier,1,0.00787
voorwaar,1,0.00787
in+dat,1,0.00787
wel,1,0.00787
houden,1,0.00787
bloot,1,0.00787
johannes,1,0.00787
hun,1,0.00787
uit,1,0.00787
doch,1,0.00787
enhoort,1,0.00787
yoon,1,0.00787
meest,1,0.00787
