Lemma,Nombre d'apparitions,Frequence d'apparition
ik,16,0.08649
gij,15,0.08108
mijn,13,0.07027
niet,10,0.05405
een,9,0.04865
van,9,0.04865
de,8,0.04324
het,7,0.03784
te,7,0.03784
als,6,0.03243
ne,6,0.03243
dat,6,0.03243
uw,5,0.02703
dan,5,0.02703
hebben,5,0.02703
zo,4,0.02162
nu,4,0.02162
hij,3,0.01622
ja,3,0.01622
wij,3,0.01622
voor,3,0.01622
koken,3,0.01622
ons,2,0.01081
zijn,2,0.01081
na,2,0.01081
meer,2,0.01081
haar,2,0.01081
op,2,0.01081
geen,2,0.01081
bij,1,0.00541
door,1,0.00541
eren,1,0.00541
je,1,0.00541
zien,1,0.00541
naar,1,0.00541
om,1,0.00541
nooit,1,0.00541
zonder,1,0.00541
oof,1,0.00541
met,1,0.00541
eens,1,0.00541
tussen,1,0.00541
beide,1,0.00541
alwaten,1,0.00541
ook,1,0.00541
deze,1,0.00541
eer,1,0.00541
alleen,1,0.00541
wie,1,0.00541
al,1,0.00541
