Lemma,Nombre d'apparitions,Frequence d'apparition
ik,8,0.13559
in,3,0.05085
mijn,3,0.05085
de,2,0.0339
zeer,2,0.0339
noch,2,0.0339
zo,2,0.0339
niet,2,0.0339
nog,2,0.0339
zijn,2,0.0339
gij,2,0.0339
doch,2,0.0339
en,2,0.0339
te,2,0.0339
uw,2,0.0339
hij,2,0.0339
aan,1,0.01695
eer,1,0.01695
hebben,1,0.01695
hangen,1,0.01695
noop,1,0.01695
het,1,0.01695
dat,1,0.01695
al,1,0.01695
even,1,0.01695
een,1,0.01695
men,1,0.01695
dit,1,0.01695
voor,1,0.01695
een+zijn,1,0.01695
ne,1,0.01695
houden,1,0.01695
hoofd,1,0.01695
o,1,0.01695
met,1,0.01695
