Lemma,Nombre d'apparitions,Frequence d'apparition
een,16,0.10596
ne,14,0.09272
gij,11,0.07285
niet,10,0.06623
de,8,0.05298
uw,7,0.04636
in,6,0.03974
dat,5,0.03311
zijn,5,0.03311
en,4,0.02649
te,3,0.01987
of,3,0.01987
na,3,0.01987
nog,3,0.01987
elk,3,0.01987
die,2,0.01325
wie,2,0.01325
aan,2,0.01325
meer,2,0.01325
noch,2,0.01325
wel,2,0.01325
ook,2,0.01325
eten,2,0.01325
voor,2,0.01325
zij,2,0.01325
hij,2,0.01325
.,2,0.01325
op,2,0.01325
hier,2,0.01325
met,2,0.01325
ie,1,0.00662
eer,1,0.00662
al,1,0.00662
gij+het,1,0.00662
hij+het,1,0.00662
ja,1,0.00662
lang,1,0.00662
doch,1,0.00662
zonder,1,0.00662
men,1,0.00662
iemand,1,0.00662
geen,1,0.00662
nochtans,1,0.00662
hoe,1,0.00662
nu,1,0.00662
menigvoud,1,0.00662
tegeren,1,0.00662
van,1,0.00662
on,1,0.00662
hand,1,0.00662
